po_id,project_id,material_id,supplier_id,po_date,required_date,ordered_quantity,unit_price,total_value,payment_terms_days,priority,po_status,expected_delivery_date
PO-0018504,PRJ-0120,MAT-0231,SUP-0228,2022-09-13,2022-11-03,153,20980.65,3210039.45,45,Normal,Delivered,2022-10-13
PO-0018505,PRJ-0120,MAT-0075,SUP-0073,2021-09-05,2021-09-25,432,1032.1,445867.2,30,High,Closed,2021-09-17
PO-0018506,PRJ-0120,MAT-0004,SUP-0233,2021-10-27,2022-02-04,28,7218.43,202116.04,60,Normal,Delivered,2022-01-14
PO-0018507,PRJ-0120,MAT-0018,SUP-0003,2022-05-28,2022-09-09,594,5549.72,3296533.68,30,Normal,Closed,2022-08-25
PO-0018508,PRJ-0120,MAT-0219,SUP-0239,2023-04-17,2023-07-11,6,43217.2,259303.2,90,Normal,Closed,2023-07-01
PO-0018509,PRJ-0120,MAT-0096,SUP-0124,2021-08-18,2021-10-08,48,17119.86,821753.28,90,High,Delivered,2021-09-28
PO-0018510,PRJ-0120,MAT-0098,SUP-0310,2023-05-04,2023-05-31,100,1073.18,107318.0,45,Normal,Delivered,2023-05-15
PO-0018511,PRJ-0120,MAT-0142,SUP-0182,2021-08-06,2021-09-22,320,1369.15,438128.0,45,Normal,Delivered,2021-09-14
PO-0018512,PRJ-0120,MAT-0160,SUP-0350,2021-08-22,2021-11-17,55,594.65,32705.75,90,High,Delivered,2021-10-31
PO-0018513,PRJ-0120,MAT-0034,SUP-0278,2021-06-13,2021-08-12,98,6273.09,614762.82,45,Normal,Delivered,2021-08-02
PO-0018514,PRJ-0120,MAT-0228,SUP-0163,2023-05-24,2023-07-11,990,6115.28,6054127.2,90,Normal,Delivered,2023-07-29
PO-0018515,PRJ-0120,MAT-0239,SUP-0143,2023-06-03,2023-07-11,64,9595.01,614080.64,45,High,Closed,2023-08-25
PO-0018516,PRJ-0120,MAT-0179,SUP-0103,2022-07-14,2022-09-19,324,1351.2,437788.8,45,Normal,Open,2022-09-03
PO-0018517,PRJ-0120,MAT-0244,SUP-0278,2021-05-16,2021-07-28,770,4778.86,3679722.2,45,High,Partially Delivered,2021-07-18
PO-0018518,PRJ-0120,MAT-0244,SUP-0047,2022-01-27,2022-04-10,308,4387.07,1351217.56,90,High,Delivered,2022-03-30
PO-0018519,PRJ-0120,MAT-0010,SUP-0048,2023-05-24,2023-07-11,747,7715.75,5763665.25,30,High,Closed,2023-07-30
PO-0018520,PRJ-0120,MAT-0181,SUP-0342,2023-01-02,2023-03-02,190,1765.29,335405.1,90,High,Closed,2023-02-21
PO-0018521,PRJ-0120,MAT-0140,SUP-0031,2022-12-30,2023-01-27,56,11637.28,651687.68,30,Critical,Closed,2023-01-25
PO-0018522,PRJ-0120,MAT-0061,SUP-0184,2023-06-17,2023-07-11,980,7287.14,7141397.2,60,High,Delivered,2023-07-24
PO-0018523,PRJ-0120,MAT-0017,SUP-0069,2021-07-02,2021-07-30,273,7336.28,2002804.44,30,Normal,Delivered,2021-07-12
PO-0018524,PRJ-0120,MAT-0104,SUP-0271,2023-02-05,2023-04-29,80,4480.25,358420.0,60,Normal,Delivered,2023-04-09
PO-0018525,PRJ-0120,MAT-0058,SUP-0008,2021-08-09,2021-11-10,105,1781.2,187026.0,45,Normal,Delivered,2021-11-02
PO-0018526,PRJ-0120,MAT-0068,SUP-0030,2021-09-23,2021-11-01,297,6689.4,1986751.8,45,Normal,Delivered,2021-10-20
PO-0018527,PRJ-0120,MAT-0215,SUP-0174,2022-05-08,2022-06-02,128,12867.65,1647059.2,60,Normal,Delivered,2022-05-12
PO-0018528,PRJ-0120,MAT-0211,SUP-0045,2022-04-26,2022-06-02,48,2127.69,102129.12,45,Normal,Partially Delivered,2022-05-13
PO-0018529,PRJ-0120,MAT-0208,SUP-0311,2022-02-20,2022-04-07,27,1496.11,40394.97,60,Normal,Closed,2022-03-27
PO-0018530,PRJ-0120,MAT-0019,SUP-0192,2021-08-22,2021-09-18,132,3815.63,503663.16,90,Normal,Closed,2021-09-05
PO-0018531,PRJ-0120,MAT-0095,SUP-0090,2021-10-28,2021-11-14,768,10136.9,7785139.2,60,High,Closed,2021-11-06
PO-0018532,PRJ-0120,MAT-0030,SUP-0290,2022-01-14,2022-03-26,826,1419.16,1172226.16,30,Normal,Closed,2022-03-16
PO-0018533,PRJ-0120,MAT-0238,SUP-0303,2023-06-22,2023-07-11,252,10225.2,2576750.4,90,Normal,Open,2023-08-04
PO-0018534,PRJ-0120,MAT-0237,SUP-0182,2023-05-09,2023-07-04,1176,11341.96,13338144.96,45,Normal,Delivered,2023-06-21
PO-0018535,PRJ-0120,MAT-0164,SUP-0076,2022-06-23,2022-08-21,86,9895.73,851032.78,30,Normal,Delivered,2022-08-03
PO-0018536,PRJ-0120,MAT-0162,SUP-0182,2023-03-28,2023-06-14,351,1699.12,596391.12,45,Normal,Delivered,2023-05-24
PO-0018537,PRJ-0120,MAT-0169,SUP-0188,2023-06-11,2023-07-11,126,5886.93,741753.18,45,High,Closed,2023-06-27
PO-0018538,PRJ-0120,MAT-0068,SUP-0302,2021-11-23,2022-01-01,27,6077.08,164081.16,30,Normal,Delivered,2021-12-15
PO-0018539,PRJ-0120,MAT-0201,SUP-0256,2021-07-25,2021-08-21,42,5104.87,214404.54,90,Normal,Open,2021-08-06
PO-0018540,PRJ-0120,MAT-0119,SUP-0259,2023-06-01,2023-07-11,284,9306.6,2643074.4,45,High,Delivered,2023-07-20
PO-0018541,PRJ-0120,MAT-0011,SUP-0103,2021-08-29,2021-10-11,896,12950.05,11603244.8,45,Normal,Open,2021-09-28
PO-0018542,PRJ-0120,MAT-0130,SUP-0029,2021-11-28,2021-12-16,340,2202.4,748816.0,30,Normal,Closed,2021-12-01
PO-0018543,PRJ-0120,MAT-0059,SUP-0106,2023-02-14,2023-04-02,184,4542.45,835810.8,45,High,Delivered,2023-03-14
PO-0018544,PRJ-0120,MAT-0007,SUP-0229,2021-10-21,2022-01-11,222,43489.69,9654711.18,60,High,Delivered,2021-12-24
PO-0018545,PRJ-0120,MAT-0083,SUP-0306,2022-12-28,2023-01-28,72,7710.67,555168.24,45,Normal,Open,2023-01-14
PO-0018546,PRJ-0120,MAT-0035,SUP-0223,2023-04-12,2023-07-02,584,5103.38,2980373.92,90,Normal,Delivered,2023-06-10
PO-0018547,PRJ-0120,MAT-0126,SUP-0075,2022-06-15,2022-09-10,486,1847.24,897758.64,90,Normal,Delivered,2022-08-24
PO-0018548,PRJ-0120,MAT-0243,SUP-0327,2022-11-03,2022-11-30,20,4441.97,88839.4,90,High,Open,2022-11-21
PO-0018549,PRJ-0120,MAT-0183,SUP-0335,2021-08-12,2021-10-25,756,14066.96,10634621.76,30,High,Delivered,2021-10-06
PO-0018550,PRJ-0120,MAT-0139,SUP-0273,2022-11-09,2023-02-04,44,18471.4,812741.6,90,Normal,Closed,2023-01-19
PO-0018551,PRJ-0120,MAT-0008,SUP-0251,2021-09-25,2021-12-21,266,8210.8,2184072.8,45,Normal,Delivered,2021-12-06
PO-0018552,PRJ-0120,MAT-0193,SUP-0288,2021-06-08,2021-06-23,392,30197.82,11837545.44,45,Normal,Delivered,2021-06-14
PO-0018553,PRJ-0120,MAT-0202,SUP-0100,2023-03-20,2023-04-11,490,5872.07,2877314.3,60,High,Closed,2023-04-04
PO-0018554,PRJ-0120,MAT-0034,SUP-0292,2023-03-12,2023-05-11,154,5929.91,913206.14,45,Normal,Closed,2023-05-05
PO-0018555,PRJ-0120,MAT-0142,SUP-0051,2022-04-16,2022-06-02,320,1282.62,410438.4,90,High,Delivered,2022-05-23
PO-0018556,PRJ-0120,MAT-0189,SUP-0061,2023-01-04,2023-04-06,204,1703.74,347562.96,60,High,Closed,2023-03-29
PO-0018557,PRJ-0120,MAT-0192,SUP-0006,2022-01-27,2022-03-24,40,2156.74,86269.6,45,Normal,Delivered,2022-03-15
PO-0018558,PRJ-0120,MAT-0122,SUP-0253,2021-08-21,2021-11-26,45,25821.6,1161972.0,60,Normal,Closed,2021-11-14
PO-0018559,PRJ-0120,MAT-0243,SUP-0076,2022-03-12,2022-04-08,52,4989.86,259472.72,30,High,Delivered,2022-03-27
PO-0018560,PRJ-0120,MAT-0160,SUP-0017,2021-08-04,2021-10-30,88,497.93,43817.84,90,Normal,Delivered,2021-10-12
PO-0018561,PRJ-0120,MAT-0062,SUP-0005,2021-08-07,2021-10-01,18,6730.03,121140.54,45,Normal,Delivered,2021-09-23
PO-0018562,PRJ-0120,MAT-0031,SUP-0322,2022-05-19,2022-07-07,28,6820.06,190961.68,60,Critical,Delivered,2022-07-03
PO-0018563,PRJ-0120,MAT-0077,SUP-0061,2021-11-17,2021-12-17,25,1436.96,35924.0,60,Critical,Delivered,2021-12-17
PO-0018564,PRJ-0120,MAT-0177,SUP-0344,2022-12-31,2023-03-15,820,27600.98,22632803.6,90,High,Delivered,2023-03-04
PO-0018565,PRJ-0120,MAT-0217,SUP-0229,2021-08-20,2021-12-07,729,6698.63,4883301.27,60,Normal,Delivered,2021-11-19
PO-0018566,PRJ-0120,MAT-0123,SUP-0195,2021-12-22,2022-01-02,220,1133.52,249374.4,60,Critical,Open,2021-12-29
PO-0018567,PRJ-0120,MAT-0101,SUP-0342,2022-08-12,2022-09-19,354,1657.08,586606.32,90,Normal,Delivered,2022-08-30
PO-0018568,PRJ-0120,MAT-0007,SUP-0284,2023-06-05,2023-07-11,148,41459.25,6135969.0,45,Normal,Partially Delivered,2023-08-06
PO-0018569,PRJ-0120,MAT-0179,SUP-0326,2022-10-10,2022-12-16,216,1455.53,314394.48,45,Normal,Closed,2022-11-29
PO-0018570,PRJ-0120,MAT-0133,SUP-0091,2022-03-02,2022-05-02,490,16045.44,7862265.6,30,Critical,Closed,2022-04-25
PO-0018571,PRJ-0120,MAT-0113,SUP-0163,2022-02-26,2022-03-26,860,9266.13,7968871.8,90,Normal,Delivered,2022-03-11
PO-0018572,PRJ-0120,MAT-0028,SUP-0322,2023-01-29,2023-03-03,637,6973.77,4442291.49,60,High,Partially Delivered,2023-02-16
PO-0018573,PRJ-0120,MAT-0177,SUP-0185,2023-07-07,2023-07-11,902,29209.01,26346527.02,45,High,Closed,2023-09-08
PO-0018574,PRJ-0120,MAT-0232,SUP-0323,2021-11-26,2022-01-02,39,1740.01,67860.39,90,Normal,Delivered,2021-12-17
PO-0018575,PRJ-0120,MAT-0067,SUP-0271,2022-07-13,2022-09-20,864,6222.89,5376576.96,60,Normal,Delivered,2022-08-31
PO-0018576,PRJ-0120,MAT-0085,SUP-0328,2021-08-22,2021-10-15,130,5621.58,730805.4,90,High,Closed,2021-10-05
PO-0018577,PRJ-0120,MAT-0147,SUP-0010,2021-08-04,2021-09-02,402,8177.17,3287222.34,30,High,Delivered,2021-08-23
PO-0018578,PRJ-0120,MAT-0095,SUP-0320,2021-04-20,2021-05-07,1248,11425.87,14259485.76,90,Normal,Closed,2021-04-28
PO-0018579,PRJ-0120,MAT-0152,SUP-0264,2021-10-21,2022-01-30,375,877.08,328905.0,60,Normal,Delivered,2022-01-14
PO-0018580,PRJ-0120,MAT-0036,SUP-0062,2022-04-29,2022-08-14,46,3124.08,143707.68,90,Normal,Closed,2022-07-27
PO-0018581,PRJ-0120,MAT-0241,SUP-0297,2021-07-23,2021-08-30,882,5288.13,4664130.66,60,Normal,Partially Delivered,2021-08-13
PO-0018582,PRJ-0120,MAT-0150,SUP-0053,2021-07-22,2021-08-17,74,3930.46,290854.04,30,High,Delivered,2021-08-02
PO-0018583,PRJ-0120,MAT-0019,SUP-0342,2022-05-09,2022-06-05,143,3913.0,559559.0,90,Normal,Closed,2022-05-24
PO-0018584,PRJ-0120,MAT-0130,SUP-0126,2021-10-17,2021-11-04,442,2497.79,1104023.18,90,Normal,Open,2021-10-20
PO-0018585,PRJ-0120,MAT-0218,SUP-0290,2022-12-18,2023-03-10,340,7707.32,2620488.8,30,High,Delivered,2023-02-18
PO-0018586,PRJ-0120,MAT-0238,SUP-0277,2022-11-18,2023-01-13,567,11036.47,6257678.49,30,Normal,Delivered,2022-12-29
PO-0018587,PRJ-0120,MAT-0049,SUP-0021,2022-04-18,2022-06-01,255,15281.4,3896757.0,45,Normal,Delivered,2022-05-19
PO-0018588,PRJ-0120,MAT-0154,SUP-0014,2021-05-22,2021-06-27,708,405.18,286867.44,60,Normal,Open,2021-06-13
PO-0018589,PRJ-0120,MAT-0111,SUP-0302,2023-07-06,2023-07-11,91,5832.78,530782.98,30,Normal,Delivered,2023-09-10
PO-0018590,PRJ-0120,MAT-0038,SUP-0209,2022-11-02,2023-01-03,51,7456.36,380274.36,30,Critical,Delivered,2022-12-30
PO-0018591,PRJ-0120,MAT-0078,SUP-0179,2022-06-23,2022-07-16,57,17635.8,1005240.6,45,Normal,Closed,2022-06-26
PO-0018592,PRJ-0121,MAT-0204,SUP-0047,2027-10-17,2028-01-12,744,941.24,700282.56,90,Normal,Delivered,2027-12-24
PO-0018593,PRJ-0121,MAT-0075,SUP-0160,2029-03-23,2029-04-12,144,1108.54,159629.76,90,Normal,Delivered,2029-04-01
PO-0018594,PRJ-0121,MAT-0160,SUP-0227,2029-05-12,2029-08-07,55,491.93,27056.15,45,Normal,Closed,2029-07-20
PO-0018595,PRJ-0121,MAT-0124,SUP-0251,2028-02-23,2028-03-13,72,480.23,34576.56,45,High,Delivered,2028-02-27
PO-0018596,PRJ-0121,MAT-0129,SUP-0273,2026-03-08,2026-05-11,18,2179.25,39226.5,90,High,Delivered,2026-04-26
PO-0018597,PRJ-0121,MAT-0014,SUP-0150,2028-08-06,2028-11-01,448,13703.32,6139087.36,45,High,Delivered,2028-10-23
PO-0018598,PRJ-0121,MAT-0195,SUP-0251,2028-11-07,2028-12-30,232,12673.14,2940168.48,45,Normal,Delivered,2028-12-15
PO-0018599,PRJ-0121,MAT-0246,SUP-0278,2026-12-11,2027-01-23,1372,2835.93,3890895.96,45,Normal,Closed,2027-01-09
PO-0018600,PRJ-0121,MAT-0218,SUP-0264,2028-12-26,2029-03-18,306,7135.35,2183417.1,60,Normal,Closed,2029-02-27
PO-0018601,PRJ-0121,MAT-0197,SUP-0142,2027-02-17,2027-05-10,3,668.6,2005.8,30,Normal,Delivered,2027-04-20
PO-0018602,PRJ-0121,MAT-0051,SUP-0030,2028-06-15,2028-07-12,750,5900.43,4425322.5,45,Normal,Delivered,2028-06-27
PO-0018603,PRJ-0121,MAT-0236,SUP-0045,2029-02-24,2029-04-24,280,8537.7,2390556.0,45,High,Closed,2029-04-16
PO-0018604,PRJ-0121,MAT-0121,SUP-0106,2030-05-15,2030-07-15,396,2932.82,1161396.72,45,Normal,Closed,2030-06-25
PO-0018605,PRJ-0121,MAT-0126,SUP-0181,2028-12-16,2029-03-13,378,1796.16,678948.48,60,Normal,Closed,2029-02-20
PO-0018606,PRJ-0121,MAT-0233,SUP-0297,2028-01-19,2028-03-06,728,7300.58,5314822.24,60,Normal,Open,2028-02-15
PO-0018607,PRJ-0121,MAT-0049,SUP-0152,2026-05-12,2026-06-25,102,13345.45,1361235.9,90,High,Partially Delivered,2026-06-10
PO-0018608,PRJ-0121,MAT-0073,SUP-0293,2028-05-01,2028-06-13,28,14840.67,415538.76,60,Normal,Open,2028-05-30
PO-0018609,PRJ-0121,MAT-0006,SUP-0004,2026-08-16,2026-09-29,517,3200.9,1654865.3,45,Normal,Open,2026-09-21
PO-0018610,PRJ-0121,MAT-0173,SUP-0142,2027-08-08,2027-11-18,288,1604.62,462130.56,30,Normal,Delivered,2027-11-02
PO-0018611,PRJ-0121,MAT-0144,SUP-0100,2027-12-20,2028-03-08,240,8395.23,2014855.2,60,High,Delivered,2028-03-01
PO-0018612,PRJ-0121,MAT-0094,SUP-0181,2026-02-17,2026-06-05,960,643.32,617587.2,60,Normal,Delivered,2026-05-14
PO-0018613,PRJ-0121,MAT-0220,SUP-0045,2026-12-30,2027-03-09,572,6038.01,3453741.72,45,Normal,Delivered,2027-02-18
PO-0018614,PRJ-0121,MAT-0009,SUP-0297,2027-08-09,2027-09-15,564,9277.17,5232323.88,60,Normal,Open,2027-09-04
PO-0018615,PRJ-0121,MAT-0229,SUP-0173,2030-03-01,2030-04-17,460,3551.71,1633786.6,30,Normal,Delivered,2030-04-02
PO-0018616,PRJ-0121,MAT-0105,SUP-0307,2026-08-07,2026-09-10,100,6123.44,612344.0,45,Normal,Closed,2026-08-19
PO-0018617,PRJ-0121,MAT-0103,SUP-0234,2028-09-12,2028-11-19,364,15751.47,5733535.08,30,Normal,Closed,2028-11-07
PO-0018618,PRJ-0121,MAT-0108,SUP-0249,2029-12-04,2029-12-30,741,13395.57,9926117.37,90,Normal,Closed,2029-12-18
PO-0018619,PRJ-0121,MAT-0094,SUP-0307,2028-08-16,2028-12-02,240,626.17,150280.8,45,Normal,Delivered,2028-11-13
PO-0018620,PRJ-0121,MAT-0043,SUP-0184,2029-05-04,2029-06-06,623,28494.67,17752179.41,60,Normal,Delivered,2029-05-16
PO-0018621,PRJ-0121,MAT-0110,SUP-0268,2029-11-08,2030-01-11,806,1739.7,1402198.2,45,Normal,Closed,2029-12-31
PO-0018622,PRJ-0121,MAT-0092,SUP-0053,2029-09-25,2029-11-26,90,2701.24,243111.6,30,High,Closed,2029-11-03
PO-0018623,PRJ-0121,MAT-0111,SUP-0182,2028-09-26,2028-12-17,91,5295.28,481870.48,45,Normal,Delivered,2028-12-02
PO-0018624,PRJ-0121,MAT-0182,SUP-0201,2029-01-23,2029-03-11,66,8343.5,550671.0,30,Normal,Closed,2029-02-24
PO-0018625,PRJ-0121,MAT-0226,SUP-0014,2027-07-11,2027-09-27,726,3852.01,2796559.26,60,High,Delivered,2027-09-16
PO-0018626,PRJ-0121,MAT-0010,SUP-0005,2027-03-21,2027-06-08,913,9059.3,8271140.9,45,High,Delivered,2027-06-01
PO-0018627,PRJ-0121,MAT-0104,SUP-0192,2028-05-16,2028-08-07,440,3954.85,1740134.0,90,Normal,Closed,2028-07-19
PO-0018628,PRJ-0121,MAT-0061,SUP-0341,2030-06-10,2030-07-17,1176,6466.77,7604921.52,30,High,Delivered,2030-07-18
PO-0018629,PRJ-0121,MAT-0175,SUP-0197,2029-09-22,2029-10-28,693,9029.92,6257734.56,45,High,Delivered,2029-10-13
PO-0018630,PRJ-0121,MAT-0023,SUP-0068,2026-08-13,2026-10-20,1064,3812.78,4056797.92,60,Critical,Delivered,2026-10-15
PO-0018631,PRJ-0121,MAT-0176,SUP-0195,2029-02-23,2029-04-20,12,922.2,11066.4,60,Normal,Open,2029-04-02
PO-0018632,PRJ-0121,MAT-0242,SUP-0246,2028-09-20,2028-11-01,132,4233.92,558877.44,30,Normal,Closed,2028-10-17
PO-0018633,PRJ-0121,MAT-0078,SUP-0069,2026-12-04,2026-12-27,285,17532.97,4996896.45,30,Normal,Delivered,2026-12-09
PO-0018634,PRJ-0121,MAT-0199,SUP-0168,2030-05-19,2030-06-27,30,3593.05,107791.5,90,Normal,Delivered,2030-06-07
PO-0018635,PRJ-0121,MAT-0063,SUP-0053,2026-08-10,2026-10-21,252,7490.24,1887540.48,30,Normal,Closed,2026-09-30
PO-0018636,PRJ-0121,MAT-0002,SUP-0332,2029-04-18,2029-06-14,52,3243.18,168645.36,90,Normal,Delivered,2029-06-06
PO-0018637,PRJ-0121,MAT-0217,SUP-0060,2028-08-02,2028-11-19,1134,8265.6,9373190.4,30,Normal,Delivered,2028-10-31
PO-0018638,PRJ-0121,MAT-0158,SUP-0227,2028-06-03,2028-07-21,266,3573.92,950662.72,45,Critical,Delivered,2028-07-19
PO-0018639,PRJ-0121,MAT-0199,SUP-0132,2027-01-12,2027-02-20,84,3165.73,265921.32,45,Normal,Closed,2027-01-31
PO-0018640,PRJ-0121,MAT-0110,SUP-0090,2026-06-20,2026-08-23,124,1445.16,179199.84,60,Normal,Closed,2026-08-10
PO-0018641,PRJ-0121,MAT-0217,SUP-0192,2026-05-30,2026-09-16,1134,7983.61,9053413.74,90,High,Open,2026-08-27
PO-0018642,PRJ-0121,MAT-0036,SUP-0185,2027-08-15,2027-11-30,92,2731.91,251335.72,45,Normal,Partially Delivered,2027-11-12
PO-0018643,PRJ-0121,MAT-0172,SUP-0265,2028-03-13,2028-06-17,1078,9051.24,9757236.72,60,Normal,Open,2028-06-05
PO-0018644,PRJ-0121,MAT-0219,SUP-0005,2026-07-14,2026-10-09,6,51706.19,310237.14,45,Normal,Closed,2026-09-24
PO-0018645,PRJ-0121,MAT-0229,SUP-0246,2029-05-02,2029-06-18,322,3678.13,1184357.86,30,Normal,Delivered,2029-06-04
PO-0018646,PRJ-0121,MAT-0002,SUP-0314,2028-07-01,2028-08-27,91,3713.68,337944.88,90,High,Closed,2028-08-19
PO-0018647,PRJ-0121,MAT-0130,SUP-0047,2028-08-09,2028-08-27,170,2195.62,373255.4,90,Normal,Closed,2028-08-12
PO-0018648,PRJ-0121,MAT-0069,SUP-0192,2026-02-08,2026-04-03,238,31690.05,7542231.9,90,Normal,Delivered,2026-03-20
PO-0018649,PRJ-0121,MAT-0089,SUP-0074,2028-02-26,2028-06-02,378,6232.2,2355771.6,30,High,Delivered,2028-05-17
PO-0018650,PRJ-0121,MAT-0075,SUP-0251,2027-11-15,2027-12-05,720,988.23,711525.6,45,High,Closed,2027-11-28
PO-0018651,PRJ-0121,MAT-0030,SUP-0332,2029-10-20,2029-12-30,177,1353.19,239514.63,90,High,Delivered,2029-12-21
PO-0018652,PRJ-0121,MAT-0012,SUP-0100,2026-03-15,2026-06-13,792,6930.34,5488829.28,60,Normal,Partially Delivered,2026-05-27
PO-0018653,PRJ-0121,MAT-0003,SUP-0110,2029-11-06,2030-02-12,320,5796.44,1854860.8,60,Normal,Partially Delivered,2030-01-28
PO-0018654,PRJ-0121,MAT-0108,SUP-0294,2030-05-05,2030-05-31,57,14486.31,825719.67,30,Normal,Delivered,2030-05-18
PO-0018655,PRJ-0121,MAT-0039,SUP-0252,2028-03-16,2028-04-07,30,3513.57,105407.1,90,Critical,Closed,2028-04-02
PO-0018656,PRJ-0121,MAT-0205,SUP-0171,2030-02-27,2030-04-13,88,3393.64,298640.32,45,Normal,Delivered,2030-03-24
PO-0018657,PRJ-0121,MAT-0027,SUP-0208,2028-08-12,2028-10-23,120,27985.28,3358233.6,30,Normal,Closed,2028-10-08
PO-0018658,PRJ-0121,MAT-0072,SUP-0111,2027-03-21,2027-04-20,320,7133.51,2282723.2,90,High,Delivered,2027-04-10
PO-0018659,PRJ-0121,MAT-0105,SUP-0008,2027-09-12,2027-10-16,140,6444.77,902267.8,45,Normal,Closed,2027-09-27
PO-0018660,PRJ-0121,MAT-0180,SUP-0130,2026-08-02,2026-09-12,182,12263.36,2231931.52,45,Critical,Delivered,2026-09-07
PO-0018661,PRJ-0121,MAT-0041,SUP-0253,2028-06-09,2028-07-24,374,5832.49,2181351.26,60,High,Partially Delivered,2028-07-13
PO-0018662,PRJ-0121,MAT-0053,SUP-0087,2027-03-29,2027-04-12,203,17722.78,3597724.34,30,Normal,Delivered,2027-04-02
PO-0018663,PRJ-0121,MAT-0113,SUP-0058,2027-10-25,2027-11-22,430,9815.11,4220497.3,60,Normal,Open,2027-11-07
PO-0018664,PRJ-0121,MAT-0027,SUP-0188,2028-03-03,2028-05-14,50,27429.97,1371498.5,45,High,Delivered,2028-04-29
PO-0018665,PRJ-0121,MAT-0058,SUP-0061,2029-03-21,2029-06-22,120,1681.69,201802.8,60,High,Delivered,2029-06-11
PO-0018666,PRJ-0121,MAT-0088,SUP-0226,2029-06-11,2029-09-16,368,1388.61,511008.48,45,High,Delivered,2029-09-08
PO-0018667,PRJ-0121,MAT-0168,SUP-0132,2029-11-23,2030-03-01,710,1590.92,1129553.2,45,Normal,Delivered,2030-02-10
PO-0018668,PRJ-0121,MAT-0130,SUP-0278,2026-04-16,2026-05-04,136,2536.83,345008.88,45,Normal,Delivered,2026-04-19
PO-0018669,PRJ-0121,MAT-0170,SUP-0317,2030-04-06,2030-06-29,868,923.61,801693.48,60,Normal,Closed,2030-06-13
PO-0018670,PRJ-0121,MAT-0242,SUP-0132,2030-04-04,2030-05-16,132,4798.6,633415.2,45,Normal,Delivered,2030-05-01
PO-0018671,PRJ-0121,MAT-0165,SUP-0328,2027-07-05,2027-09-03,410,1053.12,431779.2,90,High,Open,2027-08-21
PO-0018672,PRJ-0121,MAT-0020,SUP-0013,2027-10-23,2028-01-27,300,2844.7,853410.0,90,Normal,Delivered,2028-01-15
PO-0018673,PRJ-0121,MAT-0137,SUP-0144,2029-10-18,2029-11-30,420,946.52,397538.4,30,Normal,Closed,2029-11-19
PO-0018674,PRJ-0121,MAT-0108,SUP-0310,2028-05-09,2028-06-04,456,14015.42,6391031.52,45,High,Closed,2028-05-22
PO-0018675,PRJ-0121,MAT-0191,SUP-0310,2027-10-30,2028-01-19,572,24065.88,13765683.36,45,High,Delivered,2028-01-13
PO-0018676,PRJ-0121,MAT-0213,SUP-0294,2029-04-23,2029-05-22,266,5050.47,1343425.02,30,High,Delivered,2029-05-06
PO-0018677,PRJ-0121,MAT-0028,SUP-0027,2027-07-03,2027-08-05,343,5762.91,1976678.13,60,Normal,Delivered,2027-07-21
PO-0018678,PRJ-0121,MAT-0195,SUP-0090,2027-03-12,2027-05-04,406,13343.33,5417391.98,60,Normal,Delivered,2027-04-20
PO-0018679,PRJ-0121,MAT-0086,SUP-0062,2027-01-16,2027-02-16,1190,8516.6,10134754.0,90,Critical,Open,2027-02-12
PO-0018680,PRJ-0121,MAT-0095,SUP-0242,2028-04-16,2028-05-03,1056,10947.81,11560887.36,45,Normal,Delivered,2028-04-24
PO-0018681,PRJ-0121,MAT-0004,SUP-0341,2026-10-10,2027-01-18,7,6480.21,45361.47,30,High,Delivered,2026-12-31
PO-0018682,PRJ-0121,MAT-0219,SUP-0330,2030-05-29,2030-07-17,72,43956.42,3164862.24,30,Normal,Delivered,2030-08-11
PO-0018683,PRJ-0121,MAT-0171,SUP-0142,2026-12-01,2027-02-08,441,716.73,316077.93,30,Normal,Closed,2027-01-28
PO-0018684,PRJ-0121,MAT-0167,SUP-0213,2026-07-12,2026-09-27,1036,22016.95,22809560.2,90,Normal,Delivered,2026-09-12
PO-0018685,PRJ-0121,MAT-0190,SUP-0257,2030-04-26,2030-06-13,520,5271.86,2741367.2,90,High,Closed,2030-06-04
PO-0018686,PRJ-0121,MAT-0182,SUP-0345,2027-02-28,2027-04-16,132,7650.88,1009916.16,60,Normal,Delivered,2027-04-03
PO-0018687,PRJ-0121,MAT-0092,SUP-0290,2027-08-12,2027-10-13,135,2497.19,337120.65,30,Normal,Delivered,2027-09-26
PO-0018688,PRJ-0121,MAT-0143,SUP-0186,2030-07-06,2030-07-17,264,3117.63,823054.32,60,Normal,Open,2030-09-02
PO-0018689,PRJ-0121,MAT-0208,SUP-0096,2028-11-17,2029-01-02,243,1385.34,336637.62,60,High,Open,2028-12-22
PO-0018690,PRJ-0121,MAT-0111,SUP-0087,2030-02-22,2030-05-15,169,5973.28,1009484.32,30,Normal,Closed,2030-04-28
PO-0018691,PRJ-0121,MAT-0144,SUP-0150,2029-12-22,2030-03-11,400,7307.21,2922884.0,45,Normal,Delivered,2030-02-28
PO-0018692,PRJ-0121,MAT-0244,SUP-0046,2028-07-02,2028-09-13,616,4142.87,2552007.92,30,High,Delivered,2028-09-05
PO-0018693,PRJ-0121,MAT-0215,SUP-0307,2027-10-04,2027-10-29,128,10535.6,1348556.8,45,High,Delivered,2027-10-06
PO-0018694,PRJ-0121,MAT-0108,SUP-0298,2028-01-26,2028-02-21,342,16368.59,5598057.78,30,High,Delivered,2028-02-03
PO-0018695,PRJ-0121,MAT-0147,SUP-0202,2027-04-10,2027-05-09,737,9823.15,7239661.55,90,Normal,Delivered,2027-04-29
