activity_id,project_id,activity_sequence,activity_name,activity_type,planned_start_date,planned_finish_date,planned_duration_days,actual_finish_date,progress_pct,critical_path_flag,baseline_cost,actual_cost,delay_days,delay_flag
ACT-014638,PRJ-0138,35,Fire Alarm Installation,MEP,2023-11-29,2024-02-22,85,2024-02-22,100.0,0,1634911.34,1760859.81,0,0
ACT-014639,PRJ-0138,36,Testing & Commissioning,Commissioning,2023-12-03,2024-01-30,58,2024-01-30,100.0,1,1306037.44,1434881.11,0,0
ACT-014640,PRJ-0138,37,Final Inspection,Commissioning,2023-12-04,2024-01-01,28,2024-01-01,100.0,0,1175190.45,1247226.32,0,0
ACT-014641,PRJ-0138,38,Handover,General,2023-12-06,2024-02-18,74,2024-02-18,100.0,0,1539547.84,1603117.83,0,0
ACT-014642,PRJ-0138,39,Mobilization,General,2023-12-10,2024-03-03,84,2024-03-03,100.0,0,1125069.28,929157.08,0,0
ACT-014643,PRJ-0138,40,Site Preparation,Civil,2023-12-12,2024-01-04,23,2024-01-04,100.0,1,1590774.61,1840219.52,0,0
ACT-014644,PRJ-0138,41,Excavation,Civil,2023-12-14,2024-01-12,29,2024-01-12,100.0,0,1444614.23,1366683.6,0,0
ACT-014645,PRJ-0138,42,Foundation Works,Civil,2023-12-25,2024-02-02,39,2024-02-19,100.0,1,1337901.23,1204629.57,17,1
ACT-014646,PRJ-0138,43,Concrete Works,Structural,2023-12-30,2024-03-13,74,2024-03-13,100.0,0,624939.15,627025.06,0,0
ACT-014647,PRJ-0138,44,Structural Steel,Structural,2024-01-05,2024-04-02,88,2024-04-02,100.0,1,1446363.09,1457350.63,0,0
ACT-014648,PRJ-0138,45,Block Works,Architectural,2024-01-08,2024-01-15,7,2024-01-15,100.0,0,1087032.92,1082045.28,0,0
ACT-014649,PRJ-0138,46,Waterproofing,Architectural,2024-01-11,2024-01-25,14,2024-01-25,100.0,0,1574214.22,1466925.43,0,0
ACT-014650,PRJ-0138,47,Plastering,Architectural,2024-01-15,2024-02-02,18,2024-02-02,100.0,0,732170.55,750406.98,0,0
ACT-014651,PRJ-0138,48,Floor Finishing,Architectural,2024-01-24,2024-04-01,68,2024-04-01,100.0,0,1196383.27,1347799.6,0,0
ACT-014652,PRJ-0138,49,Painting,Architectural,2024-01-24,2024-03-03,39,2024-03-03,100.0,0,1267778.56,1136925.75,0,0
ACT-014653,PRJ-0138,50,HVAC Installation,MEP,2024-01-27,2024-04-19,83,2024-04-19,100.0,1,581584.85,584768.01,0,0
ACT-014654,PRJ-0138,51,Electrical Installation,MEP,2024-02-07,2024-04-29,82,2024-04-29,100.0,0,1553010.44,1636431.2,0,0
ACT-014655,PRJ-0138,52,Plumbing Installation,MEP,2024-02-15,2024-03-05,19,2024-03-05,100.0,0,1065034.67,1161322.83,0,0
ACT-014656,PRJ-0138,53,Fire Fighting Installation,MEP,2024-02-20,2024-04-17,57,2024-04-26,100.0,0,490424.38,346704.84,9,1
ACT-014657,PRJ-0138,54,Fire Alarm Installation,MEP,2024-02-28,2024-05-03,65,2024-05-03,100.0,0,1666189.78,1345788.44,0,0
ACT-014658,PRJ-0138,55,Testing & Commissioning,Commissioning,2024-03-07,2024-05-13,67,2024-05-13,100.0,0,1420153.52,1556648.61,0,0
ACT-014659,PRJ-0138,56,Final Inspection,Commissioning,2024-03-12,2024-04-14,33,2024-05-18,100.0,0,1546591.03,1577043.72,34,1
ACT-014660,PRJ-0138,57,Handover,General,2024-03-12,2024-05-11,60,2024-05-11,100.0,0,1507066.55,1500842.57,0,0
ACT-014661,PRJ-0138,58,Mobilization,General,2024-03-15,2024-04-17,33,2024-04-17,100.0,0,1642096.71,1649198.54,0,0
ACT-014662,PRJ-0138,59,Site Preparation,Civil,2024-03-21,2024-05-20,60,2024-06-29,100.0,0,792766.89,827388.28,40,1
ACT-014663,PRJ-0138,60,Excavation,Civil,2024-03-21,2024-05-17,57,2024-05-17,100.0,1,1136594.36,1178292.78,0,0
ACT-014664,PRJ-0138,61,Foundation Works,Civil,2024-03-30,2024-06-03,65,2024-06-03,100.0,1,1199619.31,1358814.44,0,0
ACT-014665,PRJ-0138,62,Concrete Works,Structural,2024-04-02,2024-05-04,32,2024-05-04,100.0,0,1592756.39,1589285.95,0,0
ACT-014666,PRJ-0138,63,Structural Steel,Structural,2024-04-04,2024-06-04,61,2024-06-04,100.0,0,1329129.19,1482882.36,0,0
ACT-014667,PRJ-0138,64,Block Works,Architectural,2024-04-05,2024-05-31,56,2024-05-31,100.0,0,1443657.67,1498832.26,0,0
ACT-014668,PRJ-0138,65,Waterproofing,Architectural,2024-04-06,2024-06-14,69,2024-06-14,100.0,0,549239.47,466516.76,0,0
ACT-014669,PRJ-0138,66,Plastering,Architectural,2024-04-13,2024-06-05,53,2024-06-05,100.0,0,1084438.36,1205991.33,0,0
ACT-014670,PRJ-0138,67,Floor Finishing,Architectural,2024-04-13,2024-07-06,84,2024-07-06,100.0,0,1499372.09,1625484.28,0,0
ACT-014671,PRJ-0138,68,Painting,Architectural,2024-04-14,2024-07-11,88,2024-07-11,100.0,0,1346982.24,1296132.55,0,0
ACT-014672,PRJ-0138,69,HVAC Installation,MEP,2024-04-15,2024-04-26,11,2024-04-26,100.0,0,1173156.49,1158827.7,0,0
ACT-014673,PRJ-0138,70,Electrical Installation,MEP,2024-04-18,2024-04-29,11,2024-05-19,100.0,0,1528947.5,1614679.75,20,1
ACT-014674,PRJ-0138,71,Plumbing Installation,MEP,2024-04-30,2024-05-29,29,2024-05-29,100.0,1,1117446.84,1104535.09,0,0
ACT-014675,PRJ-0138,72,Fire Fighting Installation,MEP,2024-05-14,2024-08-07,85,2024-08-07,100.0,0,645625.41,601801.2,0,0
ACT-014676,PRJ-0138,73,Fire Alarm Installation,MEP,2024-05-17,2024-06-27,41,2024-06-27,100.0,0,1012612.56,977170.04,0,0
ACT-014677,PRJ-0138,74,Testing & Commissioning,Commissioning,2024-05-26,2024-05-31,5,2024-05-31,100.0,0,670140.86,698700.24,0,0
ACT-014678,PRJ-0138,75,Final Inspection,Commissioning,2024-05-26,2024-06-04,9,2024-06-04,100.0,0,1675353.06,1762396.75,0,0
ACT-014679,PRJ-0138,76,Handover,General,2024-05-30,2024-07-09,40,2024-07-09,100.0,1,1193357.74,1273685.73,0,0
ACT-014680,PRJ-0138,77,Mobilization,General,2024-05-31,2024-08-20,81,2024-08-20,100.0,0,1198548.65,1095641.99,0,0
ACT-014681,PRJ-0138,78,Site Preparation,Civil,2024-06-03,2024-06-20,17,2024-06-20,100.0,0,557982.39,620034.39,0,0
ACT-014682,PRJ-0138,79,Excavation,Civil,2024-06-12,2024-08-14,63,2024-08-14,100.0,0,1399528.47,1294921.6,0,0
ACT-014683,PRJ-0138,80,Foundation Works,Civil,2024-06-19,2024-07-27,38,2024-07-27,100.0,0,646902.95,693995.22,0,0
ACT-014684,PRJ-0138,81,Concrete Works,Structural,2024-06-20,2024-09-08,80,2024-09-08,100.0,0,1547825.05,1443233.27,0,0
ACT-014685,PRJ-0138,82,Structural Steel,Structural,2024-06-22,2024-08-23,62,2024-08-23,100.0,0,516786.82,549575.89,0,0
ACT-014686,PRJ-0138,83,Block Works,Architectural,2024-07-06,2024-08-06,31,2024-08-06,100.0,0,696353.66,858411.73,0,0
ACT-014687,PRJ-0138,84,Waterproofing,Architectural,2024-07-19,2024-08-24,36,2024-08-24,100.0,0,1128488.34,1319820.03,0,0
ACT-014688,PRJ-0138,85,Plastering,Architectural,2024-07-22,2024-09-25,65,2024-09-25,100.0,1,1179450.97,908253.77,0,0
ACT-014689,PRJ-0138,86,Floor Finishing,Architectural,2024-07-23,2024-07-31,8,2024-07-31,100.0,0,528522.91,545667.54,0,0
ACT-014690,PRJ-0138,87,Painting,Architectural,2024-07-24,2024-10-03,71,2024-10-03,100.0,0,1241872.61,1267592.38,0,0
ACT-014691,PRJ-0138,88,HVAC Installation,MEP,2024-08-05,2024-09-21,47,2024-09-21,100.0,0,559670.16,577622.75,0,0
ACT-014692,PRJ-0138,89,Electrical Installation,MEP,2024-08-06,2024-08-26,20,2024-08-26,100.0,1,1131489.1,1171302.64,0,0
ACT-014693,PRJ-0138,90,Plumbing Installation,MEP,2024-08-21,2024-10-21,61,2024-10-28,100.0,1,704483.99,771720.01,7,0
ACT-014694,PRJ-0138,91,Fire Fighting Installation,MEP,2024-08-29,2024-11-02,65,2024-11-02,100.0,0,523544.71,540193.45,0,0
ACT-014695,PRJ-0138,92,Fire Alarm Installation,MEP,2024-08-31,2024-09-14,14,2024-09-14,100.0,0,589694.15,564518.33,0,0
ACT-014696,PRJ-0138,93,Testing & Commissioning,Commissioning,2024-09-10,2024-10-25,45,2024-10-25,100.0,0,1093184.33,1064255.9,0,0
ACT-014697,PRJ-0138,94,Final Inspection,Commissioning,2024-09-16,2024-11-05,50,2024-11-05,100.0,0,734561.19,685242.93,0,0
ACT-014698,PRJ-0138,95,Handover,General,2024-09-17,2024-10-22,35,2024-10-22,100.0,0,1571831.46,1636766.24,0,0
ACT-014699,PRJ-0138,96,Mobilization,General,2024-09-19,2024-12-10,82,2024-12-10,100.0,1,1325530.91,1246326.55,0,0
ACT-014700,PRJ-0138,97,Site Preparation,Civil,2024-10-01,2024-11-11,41,2024-11-11,100.0,1,1023627.65,954066.66,0,0
ACT-014701,PRJ-0138,98,Excavation,Civil,2024-10-04,2024-12-11,68,2024-12-11,100.0,0,665886.1,604435.18,0,0
ACT-014702,PRJ-0138,99,Foundation Works,Civil,2024-10-05,2024-11-13,39,2024-11-13,100.0,0,657199.1,623593.06,0,0
ACT-014703,PRJ-0138,100,Concrete Works,Structural,2024-10-14,2024-10-30,16,2024-10-30,100.0,0,787839.58,751074.82,0,0
ACT-014704,PRJ-0138,101,Structural Steel,Structural,2024-10-25,2025-01-14,81,2025-02-05,100.0,0,987950.55,1035191.32,22,1
ACT-014705,PRJ-0138,102,Block Works,Architectural,2024-10-27,2024-12-16,50,2024-12-16,100.0,0,1402958.15,1264343.3,0,0
ACT-014706,PRJ-0138,103,Waterproofing,Architectural,2024-11-11,2025-01-07,57,2025-01-07,100.0,0,874121.23,849434.54,0,0
ACT-014707,PRJ-0138,104,Plastering,Architectural,2024-11-12,2025-01-05,54,2025-01-05,100.0,1,1139710.07,1060568.09,0,0
ACT-014708,PRJ-0138,105,Floor Finishing,Architectural,2024-11-16,2024-12-16,30,2024-12-16,100.0,0,741605.69,664981.7,0,0
ACT-014709,PRJ-0138,106,Painting,Architectural,2024-11-22,2025-01-12,51,2025-01-12,100.0,0,639118.9,644313.03,0,0
ACT-014710,PRJ-0138,107,HVAC Installation,MEP,2024-11-28,2024-12-27,29,2025-01-22,100.0,1,957039.58,918658.84,26,1
ACT-014711,PRJ-0138,108,Electrical Installation,MEP,2024-12-06,2025-01-09,34,2025-01-09,100.0,0,1421352.11,1349142.03,0,0
ACT-014712,PRJ-0138,109,Plumbing Installation,MEP,2024-12-06,2025-01-18,43,2025-01-18,100.0,0,1433344.9,1337753.39,0,0
ACT-014713,PRJ-0138,110,Fire Fighting Installation,MEP,2024-12-07,2025-01-18,42,2025-01-18,100.0,0,973099.19,1007937.58,0,0
ACT-014714,PRJ-0138,111,Fire Alarm Installation,MEP,2024-12-17,2025-01-14,28,2025-01-14,100.0,1,1514018.57,1448650.01,0,0
ACT-014715,PRJ-0139,1,Mobilization,General,2022-09-30,2022-11-04,35,2022-11-04,100.0,0,224164.96,209726.6,0,0
ACT-014716,PRJ-0139,2,Site Preparation,Civil,2022-10-06,2022-10-29,23,2022-10-29,100.0,0,125961.21,105283.13,0,0
ACT-014717,PRJ-0139,3,Excavation,Civil,2022-10-08,2022-11-01,24,2022-11-01,100.0,0,152226.8,134076.8,0,0
ACT-014718,PRJ-0139,4,Foundation Works,Civil,2022-10-12,2022-11-30,49,2022-11-30,100.0,0,229278.55,256380.2,0,0
ACT-014719,PRJ-0139,5,Concrete Works,Structural,2022-10-14,2022-10-26,12,2022-10-26,100.0,1,274942.66,282366.82,0,0
ACT-014720,PRJ-0139,6,Structural Steel,Structural,2022-11-13,2022-11-22,9,2022-11-22,100.0,0,367441.54,375347.36,0,0
ACT-014721,PRJ-0139,7,Block Works,Architectural,2022-11-19,2022-12-13,24,2022-12-13,100.0,1,401621.76,447369.73,0,0
ACT-014722,PRJ-0139,8,Waterproofing,Architectural,2022-11-23,2022-12-18,25,2022-12-18,100.0,0,141886.8,136212.86,0,0
ACT-014723,PRJ-0139,9,Plastering,Architectural,2022-11-26,2023-01-12,47,2023-01-12,100.0,0,252783.06,270579.22,0,0
ACT-014724,PRJ-0139,10,Floor Finishing,Architectural,2023-01-08,2023-01-13,5,2023-01-13,100.0,0,129543.22,122480.94,0,0
ACT-014725,PRJ-0139,11,Painting,Architectural,2023-01-09,2023-02-19,41,2023-02-19,100.0,0,196366.31,205504.31,0,0
ACT-014726,PRJ-0139,12,HVAC Installation,MEP,2023-01-15,2023-03-13,57,2023-03-13,100.0,0,198092.15,179156.11,0,0
ACT-014727,PRJ-0139,13,Electrical Installation,MEP,2023-01-16,2023-03-13,56,2023-03-13,100.0,0,352765.2,372087.47,0,0
ACT-014728,PRJ-0139,14,Plumbing Installation,MEP,2023-01-19,2023-02-24,36,2023-02-24,100.0,0,246378.26,260184.66,0,0
ACT-014729,PRJ-0139,15,Fire Fighting Installation,MEP,2023-01-19,2023-02-23,35,2023-02-23,100.0,1,356394.47,322555.73,0,0
ACT-014730,PRJ-0139,16,Fire Alarm Installation,MEP,2023-02-11,2023-03-03,20,2023-03-03,100.0,0,425677.04,375557.77,0,0
ACT-014731,PRJ-0139,17,Testing & Commissioning,Commissioning,2023-02-13,2023-02-25,12,2023-02-25,100.0,1,297332.64,286393.79,0,0
ACT-014732,PRJ-0139,18,Final Inspection,Commissioning,2023-02-22,2023-03-10,16,2023-03-10,100.0,0,315961.17,336233.03,0,0
ACT-014733,PRJ-0139,19,Handover,General,2023-03-02,2023-04-19,48,2023-05-09,100.0,0,202006.02,196581.95,20,1
ACT-014734,PRJ-0139,20,Mobilization,General,2023-03-25,2023-04-25,31,2023-04-25,100.0,0,251176.66,263932.48,0,0
ACT-014735,PRJ-0139,21,Site Preparation,Civil,2023-03-31,2023-04-28,28,2023-04-28,100.0,0,241656.25,255541.05,0,0
ACT-014736,PRJ-0139,22,Excavation,Civil,2023-04-03,2023-05-07,34,2023-05-07,100.0,0,123005.83,131185.04,0,0
ACT-014737,PRJ-0139,23,Foundation Works,Civil,2023-05-02,2023-06-13,42,2023-06-13,100.0,0,223356.53,215483.86,0,0
ACT-014738,PRJ-0139,24,Concrete Works,Structural,2023-05-05,2023-06-20,46,2023-06-20,100.0,0,254735.79,246187.43,0,0
ACT-014739,PRJ-0139,25,Structural Steel,Structural,2023-05-11,2023-06-14,34,2023-06-14,100.0,0,379806.09,416554.31,0,0
ACT-014740,PRJ-0139,26,Block Works,Architectural,2023-06-09,2023-08-05,57,2023-08-05,100.0,0,274348.67,282124.65,0,0
ACT-014741,PRJ-0139,27,Waterproofing,Architectural,2023-07-05,2023-08-27,53,2023-08-27,100.0,0,165916.33,147408.27,0,0
ACT-014742,PRJ-0139,28,Plastering,Architectural,2023-07-18,2023-08-05,18,2023-08-05,100.0,0,406466.72,414570.72,0,0
ACT-014743,PRJ-0139,29,Floor Finishing,Architectural,2023-09-03,2023-10-31,58,2023-10-31,100.0,0,268229.6,295353.61,0,0
ACT-014744,PRJ-0139,30,Painting,Architectural,2023-09-05,2023-10-09,34,2023-10-09,100.0,0,296317.91,266285.17,0,0
ACT-014745,PRJ-0139,31,HVAC Installation,MEP,2023-09-12,2023-11-04,53,2023-11-10,100.0,1,234669.69,246809.71,6,0
ACT-014746,PRJ-0139,32,Electrical Installation,MEP,2023-09-21,2023-10-26,35,2023-10-26,100.0,0,332771.97,324523.43,0,0
ACT-014747,PRJ-0139,33,Plumbing Installation,MEP,2023-10-05,2023-11-27,53,2023-11-27,100.0,0,250369.05,261633.08,0,0
ACT-014748,PRJ-0139,34,Fire Fighting Installation,MEP,2023-10-09,2023-12-03,55,2023-12-03,100.0,1,366763.4,364751.66,0,0
ACT-014749,PRJ-0139,35,Fire Alarm Installation,MEP,2023-10-13,2023-12-09,57,2023-12-09,100.0,0,304292.61,329970.44,0,0
ACT-014750,PRJ-0139,36,Testing & Commissioning,Commissioning,2023-10-16,2023-11-25,40,2023-11-25,100.0,0,286273.42,283455.81,0,0
ACT-014751,PRJ-0139,37,Final Inspection,Commissioning,2023-11-06,2023-12-19,43,2023-12-19,100.0,0,142734.35,133331.53,0,0
ACT-014752,PRJ-0139,38,Handover,General,2023-11-08,2023-11-28,20,2023-11-28,100.0,0,148834.55,155912.63,0,0
ACT-014753,PRJ-0139,39,Mobilization,General,2023-11-14,2023-11-29,15,2023-11-29,100.0,0,324833.72,332036.77,0,0
ACT-014754,PRJ-0139,40,Site Preparation,Civil,2023-11-20,2023-12-24,34,2023-12-24,100.0,0,412420.36,376296.36,0,0
ACT-014755,PRJ-0139,41,Excavation,Civil,2023-11-28,2023-12-10,12,2023-12-10,100.0,1,338214.98,364798.55,0,0
ACT-014756,PRJ-0139,42,Foundation Works,Civil,2023-12-04,2023-12-09,5,2023-12-09,100.0,0,165450.13,171054.29,0,0
ACT-014757,PRJ-0139,43,Concrete Works,Structural,2023-12-05,2023-12-22,17,2023-12-22,100.0,0,287302.11,262385.45,0,0
ACT-014758,PRJ-0139,44,Structural Steel,Structural,2023-12-10,2023-12-31,21,2023-12-31,100.0,0,138735.63,137149.25,0,0
ACT-014759,PRJ-0139,45,Block Works,Architectural,2024-01-30,2024-02-28,29,2024-02-28,100.0,0,162668.21,163665.69,0,0
ACT-014760,PRJ-0139,46,Waterproofing,Architectural,2024-02-06,2024-03-30,53,2024-03-30,100.0,0,129291.66,139234.29,0,0
ACT-014761,PRJ-0139,47,Plastering,Architectural,2024-02-08,2024-02-14,6,2024-02-14,100.0,1,235141.2,230867.53,0,0
ACT-014762,PRJ-0139,48,Floor Finishing,Architectural,2024-02-12,2024-04-09,57,2024-04-09,100.0,0,278923.7,290842.8,0,0
ACT-014763,PRJ-0139,49,Painting,Architectural,2024-03-12,2024-05-10,59,2024-05-10,100.0,0,421630.61,407680.27,0,0
ACT-014764,PRJ-0139,50,HVAC Installation,MEP,2024-03-15,2024-05-03,49,2024-05-03,100.0,0,185459.62,176425.41,0,0
ACT-014765,PRJ-0139,51,Electrical Installation,MEP,2024-03-19,2024-03-25,6,2024-03-25,100.0,0,193968.77,197399.35,0,0
ACT-014766,PRJ-0139,52,Plumbing Installation,MEP,2024-03-22,2024-05-08,47,2024-05-08,100.0,0,136687.02,152952.87,0,0
ACT-014767,PRJ-0139,53,Fire Fighting Installation,MEP,2024-04-10,2024-05-07,27,2024-05-07,100.0,0,280765.87,244223.27,0,0
ACT-014768,PRJ-0139,54,Fire Alarm Installation,MEP,2024-04-20,2024-06-12,53,2024-06-12,100.0,0,384959.9,421433.85,0,0
ACT-014769,PRJ-0139,55,Testing & Commissioning,Commissioning,2024-04-22,2024-05-24,32,2024-05-24,100.0,1,327069.75,334974.55,0,0
ACT-014770,PRJ-0139,56,Final Inspection,Commissioning,2024-05-09,2024-06-13,35,2024-06-13,100.0,0,347072.28,338727.55,0,0
ACT-014771,PRJ-0139,57,Handover,General,2024-05-10,2024-07-08,59,2024-07-08,100.0,0,391612.12,448796.49,0,0
ACT-014772,PRJ-0139,58,Mobilization,General,2024-05-11,2024-06-23,43,2024-06-23,100.0,0,233764.33,232386.01,0,0
ACT-014773,PRJ-0139,59,Site Preparation,Civil,2024-05-13,2024-05-23,10,2024-05-23,100.0,1,388021.21,400011.11,0,0
ACT-014774,PRJ-0139,60,Excavation,Civil,2024-06-02,2024-07-19,47,2024-09-05,100.0,0,350314.95,340923.21,48,1
ACT-014775,PRJ-0139,61,Foundation Works,Civil,2024-06-20,2024-08-18,59,2024-08-18,100.0,0,294084.72,332039.43,0,0
ACT-014776,PRJ-0139,62,Concrete Works,Structural,2024-06-23,2024-08-14,52,2024-08-14,100.0,0,302941.47,298075.41,0,0
ACT-014777,PRJ-0139,63,Structural Steel,Structural,2024-06-23,2024-08-07,45,2024-08-07,100.0,0,397527.64,422990.42,0,0
ACT-014778,PRJ-0139,64,Block Works,Architectural,2024-06-27,2024-08-23,57,2024-08-23,100.0,0,349094.86,345905.07,0,0
ACT-014779,PRJ-0139,65,Waterproofing,Architectural,2024-06-29,2024-08-08,40,2024-08-08,100.0,0,236287.72,254350.22,0,0
ACT-014780,PRJ-0139,66,Plastering,Architectural,2024-06-30,2024-08-13,44,2024-08-13,100.0,1,401318.1,382592.15,0,0
ACT-014781,PRJ-0139,67,Floor Finishing,Architectural,2024-07-13,2024-07-31,18,2024-07-31,100.0,0,420350.0,441425.86,0,0
ACT-014782,PRJ-0140,1,Mobilization,General,2025-11-13,2026-01-28,76,2026-01-28,100.0,0,8224552.02,8755108.72,0,0
ACT-014783,PRJ-0140,2,Site Preparation,Civil,2025-11-24,2026-01-18,55,2026-01-18,100.0,0,10429397.65,10873276.52,0,0
ACT-014784,PRJ-0140,3,Excavation,Civil,2025-12-06,2026-01-17,42,2026-01-17,100.0,0,5937033.8,5796742.76,0,0
ACT-014785,PRJ-0140,4,Foundation Works,Civil,2025-12-22,2026-03-20,88,2026-03-20,100.0,1,6429346.5,5676374.07,0,0
ACT-014786,PRJ-0140,5,Concrete Works,Structural,2026-01-01,2026-03-11,69,2026-03-11,100.0,0,10479283.49,10307835.63,0,0
ACT-014787,PRJ-0140,6,Structural Steel,Structural,2026-01-07,2026-01-20,13,2026-01-20,100.0,0,10795726.47,9880330.11,0,0
ACT-014788,PRJ-0140,7,Block Works,Architectural,2026-02-25,2026-04-24,58,2026-04-24,100.0,1,6809380.12,6907577.34,0,0
ACT-014789,PRJ-0140,8,Waterproofing,Architectural,2026-03-25,2026-04-25,31,2026-04-25,100.0,0,9549154.73,10243737.73,0,0
ACT-014790,PRJ-0140,9,Plastering,Architectural,2026-04-18,2026-05-19,31,2026-05-19,100.0,0,3770199.47,3621006.28,0,0
ACT-014791,PRJ-0140,10,Floor Finishing,Architectural,2026-04-19,2026-04-27,8,2026-04-27,100.0,0,10788857.91,11596428.08,0,0
ACT-014792,PRJ-0140,11,Painting,Architectural,2026-05-02,2026-05-25,23,2026-05-25,100.0,0,9151722.03,8771857.16,0,0
ACT-014793,PRJ-0140,12,HVAC Installation,MEP,2026-05-10,2026-07-14,65,2026-07-14,100.0,1,6007964.59,5812762.81,0,0
ACT-014794,PRJ-0140,13,Electrical Installation,MEP,2026-07-12,2026-09-07,57,2026-09-07,100.0,1,7206654.18,8382931.99,0,0
ACT-014795,PRJ-0140,14,Plumbing Installation,MEP,2026-07-31,2026-09-30,61,2026-09-30,91.55,0,8066236.86,8511325.62,0,0
ACT-014796,PRJ-0140,15,Fire Fighting Installation,MEP,2026-08-01,2026-09-02,32,2026-09-02,100.0,0,4214081.83,4129249.25,0,0
ACT-014797,PRJ-0140,16,Fire Alarm Installation,MEP,2026-08-02,2026-10-07,66,2026-10-07,79.63,0,6412694.01,6985435.68,0,0
ACT-014798,PRJ-0140,17,Testing & Commissioning,Commissioning,2026-08-20,2026-10-31,72,2026-10-31,49.05,0,7342695.77,6879502.88,0,0
ACT-014799,PRJ-0140,18,Final Inspection,Commissioning,2026-08-30,2026-09-13,14,2026-09-13,100.0,1,4396634.73,3992243.67,0,0
ACT-014800,PRJ-0140,19,Handover,General,2026-09-29,2026-11-26,58,2026-11-26,0.0,1,7609512.41,7334666.17,0,0
ACT-014801,PRJ-0140,20,Mobilization,General,2026-10-18,2026-11-08,21,2026-11-08,0.0,0,9091825.71,8924286.13,0,0
ACT-014802,PRJ-0140,21,Site Preparation,Civil,2026-10-19,2026-12-10,52,2026-12-10,0.0,0,7194099.24,6496034.46,0,0
ACT-014803,PRJ-0140,22,Excavation,Civil,2026-10-25,2026-11-15,21,2026-11-15,0.0,0,7510606.23,7437735.3,0,0
ACT-014804,PRJ-0140,23,Foundation Works,Civil,2026-11-03,2026-11-27,24,2026-11-27,0.0,0,8401937.35,8084109.77,0,0
ACT-014805,PRJ-0140,24,Concrete Works,Structural,2026-11-15,2027-01-26,72,2027-01-26,0.0,0,3927593.98,3946064.18,0,0
ACT-014806,PRJ-0140,25,Structural Steel,Structural,2026-11-18,2027-01-30,73,2027-01-30,0.0,1,10579445.26,11551785.18,0,0
ACT-014807,PRJ-0140,26,Block Works,Architectural,2026-11-18,2026-12-21,33,2026-12-21,0.0,1,8282131.7,8648518.8,0,0
ACT-014808,PRJ-0140,27,Waterproofing,Architectural,2026-11-25,2026-12-16,21,2026-12-16,0.0,0,6083967.73,6786524.56,0,0
ACT-014809,PRJ-0140,28,Plastering,Architectural,2026-11-30,2027-02-13,75,2027-02-13,0.0,0,6428166.94,6625248.13,0,0
ACT-014810,PRJ-0140,29,Floor Finishing,Architectural,2027-01-02,2027-02-17,46,2027-02-17,0.0,0,3891860.62,3951975.53,0,0
ACT-014811,PRJ-0140,30,Painting,Architectural,2027-01-05,2027-02-06,32,2027-02-06,0.0,0,5172879.84,5082053.15,0,0
ACT-014812,PRJ-0140,31,HVAC Installation,MEP,2027-01-21,2027-01-30,9,2027-01-30,0.0,0,8510848.51,9030444.72,0,0
ACT-014813,PRJ-0140,32,Electrical Installation,MEP,2027-01-29,2027-02-11,13,2027-02-11,0.0,0,8559656.26,8320942.74,0,0
ACT-014814,PRJ-0140,33,Plumbing Installation,MEP,2027-01-30,2027-03-18,47,2027-03-18,0.0,1,5561469.37,5308013.69,0,0
ACT-014815,PRJ-0140,34,Fire Fighting Installation,MEP,2027-02-21,2027-03-05,12,2027-03-05,0.0,0,6940244.87,6840098.0,0,0
ACT-014816,PRJ-0140,35,Fire Alarm Installation,MEP,2027-03-02,2027-03-08,6,2027-03-08,0.0,0,3877140.46,3491079.17,0,0
ACT-014817,PRJ-0140,36,Testing & Commissioning,Commissioning,2027-03-04,2027-03-11,7,2027-03-11,0.0,0,6677020.01,6145002.03,0,0
ACT-014818,PRJ-0140,37,Final Inspection,Commissioning,2027-03-05,2027-03-29,24,2027-03-29,0.0,0,5470958.52,4742260.35,0,0
ACT-014819,PRJ-0140,38,Handover,General,2027-03-22,2027-04-18,27,2027-04-18,0.0,0,7589387.91,7181193.09,0,0
ACT-014820,PRJ-0140,39,Mobilization,General,2027-04-11,2027-06-20,70,2027-06-20,0.0,0,4701999.4,4763197.09,0,0
ACT-014821,PRJ-0140,40,Site Preparation,Civil,2027-05-16,2027-07-08,53,2027-07-08,0.0,0,10234282.43,9897716.15,0,0
ACT-014822,PRJ-0140,41,Excavation,Civil,2027-06-02,2027-07-09,37,2027-07-09,0.0,1,9356368.49,9728201.25,0,0
ACT-014823,PRJ-0140,42,Foundation Works,Civil,2027-06-22,2027-09-08,78,2027-09-08,0.0,0,6145847.78,6182532.04,0,0
ACT-014824,PRJ-0140,43,Concrete Works,Structural,2027-06-24,2027-07-20,26,2027-07-20,0.0,1,7082462.01,8197601.01,0,0
ACT-014825,PRJ-0140,44,Structural Steel,Structural,2027-06-25,2027-09-06,73,2027-09-06,0.0,0,7039464.92,7290501.51,0,0
ACT-014826,PRJ-0140,45,Block Works,Architectural,2027-07-07,2027-09-05,60,2027-09-05,0.0,1,11090784.6,10355368.1,0,0
ACT-014827,PRJ-0140,46,Waterproofing,Architectural,2027-07-31,2027-10-05,66,2027-10-05,0.0,0,10407823.84,9456742.25,0,0
ACT-014828,PRJ-0140,47,Plastering,Architectural,2027-09-02,2027-10-28,56,2027-10-28,0.0,1,6191881.46,6201437.67,0,0
ACT-014829,PRJ-0140,48,Floor Finishing,Architectural,2027-09-08,2027-11-08,61,2027-11-08,0.0,0,9689141.84,9400892.13,0,0
