event_id,event_date,equipment_id,equipment_type,operating_hours,downtime_hours,utilization_rate,maintenance_flag,failure_flag,failure_severity,maintenance_cost,degradation_index,event_type
EQEV-00086099,2025-02-28,EQP-00606,Welding Machine,5.15,4.09,0.5328,0,0,None,97.23,0.5091,Downtime
EQEV-00086100,2025-03-01,EQP-00606,Welding Machine,4.62,1.57,0.458,0,0,None,104.52,0.4866,Normal Operation
EQEV-00086101,2025-03-02,EQP-00606,Welding Machine,4.99,5.69,0.5528,0,0,None,76.81,0.5151,Downtime
EQEV-00086102,2025-03-03,EQP-00606,Welding Machine,5.03,0.52,0.5472,0,0,None,91.13,0.5134,Normal Operation
EQEV-00086103,2025-03-04,EQP-00606,Welding Machine,5.64,1.77,0.546,0,0,None,59.08,0.513,Normal Operation
EQEV-00086104,2025-03-05,EQP-00606,Welding Machine,4.6,4.0,0.5068,0,0,None,121.27,0.5013,Normal Operation
EQEV-00086105,2025-03-06,EQP-00606,Welding Machine,5.72,2.32,0.5835,0,0,None,70.99,0.5243,Normal Operation
EQEV-00086106,2025-03-07,EQP-00606,Welding Machine,5.39,2.21,0.5152,0,0,None,103.06,0.5038,Normal Operation
EQEV-00086107,2025-03-08,EQP-00606,Welding Machine,5.22,4.12,0.577,0,0,None,101.79,0.5224,Downtime
EQEV-00086108,2025-03-09,EQP-00606,Welding Machine,5.61,2.14,0.574,0,0,None,59.87,0.5214,Normal Operation
EQEV-00086109,2025-03-10,EQP-00606,Welding Machine,6.75,0.65,0.6808,0,0,None,90.28,0.5535,Normal Operation
EQEV-00086110,2025-03-11,EQP-00606,Welding Machine,6.67,3.51,0.6098,0,0,None,99.71,0.5322,Normal Operation
EQEV-00086111,2025-03-12,EQP-00606,Welding Machine,5.53,3.78,0.5181,0,0,None,97.57,0.5047,Normal Operation
EQEV-00086112,2025-03-13,EQP-00606,Welding Machine,5.64,4.37,0.5996,0,0,None,125.4,0.5291,Downtime
EQEV-00086113,2025-03-14,EQP-00606,Welding Machine,6.24,0.61,0.5944,0,0,None,116.67,0.5276,Normal Operation
EQEV-00086114,2025-03-15,EQP-00606,Welding Machine,4.38,3.2,0.4542,1,1,Moderate,1285.87,0.4855,Failure
EQEV-00086115,2025-03-16,EQP-00606,Welding Machine,4.95,2.41,0.4722,0,0,None,136.8,0.4909,Normal Operation
EQEV-00086116,2025-03-17,EQP-00606,Welding Machine,5.93,1.43,0.5913,0,0,None,130.05,0.5266,Normal Operation
EQEV-00086117,2025-03-18,EQP-00606,Welding Machine,4.32,1.97,0.4797,0,0,None,131.62,0.4932,Normal Operation
EQEV-00086118,2025-03-19,EQP-00606,Welding Machine,6.03,2.06,0.5942,0,0,None,84.55,0.5275,Normal Operation
EQEV-00086119,2025-03-20,EQP-00606,Welding Machine,6.01,1.48,0.6117,0,0,None,142.6,0.5328,Normal Operation
EQEV-00086120,2025-03-21,EQP-00606,Welding Machine,6.01,3.83,0.6664,0,1,Major,321.56,0.5492,Failure
EQEV-00086121,2025-03-22,EQP-00606,Welding Machine,5.66,2.05,0.5458,0,0,None,57.41,0.513,Normal Operation
EQEV-00086122,2025-03-23,EQP-00606,Welding Machine,4.52,1.21,0.4725,0,0,None,133.91,0.491,Normal Operation
EQEV-00086123,2025-03-24,EQP-00606,Welding Machine,5.47,1.5,0.5274,0,0,None,53.45,0.5075,Normal Operation
EQEV-00086124,2025-03-25,EQP-00606,Welding Machine,5.08,2.3,0.5589,0,0,None,134.57,0.5169,Normal Operation
EQEV-00086125,2025-03-26,EQP-00606,Welding Machine,6.46,1.53,0.592,0,1,Moderate,501.6,0.5268,Failure
EQEV-00086126,2025-03-27,EQP-00606,Welding Machine,6.82,2.3,0.6883,1,0,None,163.81,0.5557,Maintenance
EQEV-00086127,2025-03-28,EQP-00606,Welding Machine,5.04,3.3,0.5273,0,0,None,129.66,0.5074,Normal Operation
EQEV-00086128,2025-03-29,EQP-00606,Welding Machine,4.38,0.24,0.4741,0,0,None,60.04,0.4915,Normal Operation
EQEV-00086129,2025-03-30,EQP-00606,Welding Machine,5.32,1.54,0.5166,0,0,None,141.74,0.5042,Normal Operation
EQEV-00086130,2025-03-31,EQP-00606,Welding Machine,5.94,3.14,0.6231,0,0,None,139.36,0.5362,Normal Operation
EQEV-00086131,2025-04-01,EQP-00606,Welding Machine,5.99,3.48,0.5565,0,1,Minor,252.58,0.5162,Failure
EQEV-00086132,2025-04-02,EQP-00606,Welding Machine,5.57,1.52,0.5498,0,0,None,79.09,0.5142,Normal Operation
EQEV-00086133,2025-04-03,EQP-00606,Welding Machine,4.87,0.6,0.4831,0,0,None,121.41,0.4942,Normal Operation
EQEV-00086134,2025-04-04,EQP-00606,Welding Machine,4.59,0.71,0.4838,0,0,None,93.1,0.4944,Normal Operation
EQEV-00086135,2025-04-05,EQP-00606,Welding Machine,3.6,4.42,0.3319,0,0,None,119.9,0.4488,Downtime
EQEV-00086136,2025-04-06,EQP-00606,Welding Machine,4.81,2.09,0.4825,0,0,None,114.81,0.494,Normal Operation
EQEV-00086137,2025-04-07,EQP-00606,Welding Machine,3.64,0.65,0.3319,0,0,None,53.41,0.4488,Normal Operation
EQEV-00086138,2025-04-08,EQP-00606,Welding Machine,4.94,1.85,0.4855,0,0,None,109.33,0.4949,Normal Operation
EQEV-00086139,2025-04-09,EQP-00606,Welding Machine,5.24,1.35,0.4883,0,0,None,75.49,0.4957,Normal Operation
EQEV-00086140,2025-04-10,EQP-00606,Welding Machine,4.47,0.79,0.4211,0,0,None,72.55,0.4756,Normal Operation
EQEV-00086141,2025-04-11,EQP-00606,Welding Machine,5.88,0.13,0.5708,1,0,None,214.65,0.5205,Maintenance
EQEV-00086142,2025-04-12,EQP-00606,Welding Machine,6.69,0.17,0.6085,0,0,None,63.17,0.5318,Normal Operation
EQEV-00086143,2025-04-13,EQP-00606,Welding Machine,5.19,3.0,0.5669,0,0,None,120.52,0.5193,Normal Operation
EQEV-00086144,2025-04-14,EQP-00606,Welding Machine,6.91,0.54,0.6333,0,0,None,112.82,0.5392,Normal Operation
EQEV-00086145,2025-04-15,EQP-00606,Welding Machine,6.76,0.12,0.6719,0,0,None,119.95,0.5508,Normal Operation
EQEV-00086146,2025-04-16,EQP-00606,Welding Machine,5.59,3.1,0.5784,0,0,None,132.28,0.5228,Normal Operation
EQEV-00086147,2025-04-17,EQP-00606,Welding Machine,5.27,5.27,0.5164,0,1,Minor,207.44,0.5042,Failure
EQEV-00086148,2025-04-18,EQP-00606,Welding Machine,3.91,1.15,0.4129,0,0,None,103.58,0.4731,Normal Operation
EQEV-00086149,2025-04-19,EQP-00606,Welding Machine,3.68,1.27,0.4002,0,0,None,68.94,0.4693,Normal Operation
EQEV-00086150,2025-04-20,EQP-00606,Welding Machine,5.1,5.07,0.5127,0,0,None,141.14,0.5031,Downtime
EQEV-00086151,2025-04-21,EQP-00606,Welding Machine,6.52,0.99,0.6413,0,0,None,93.07,0.5416,Normal Operation
EQEV-00086152,2025-04-22,EQP-00606,Welding Machine,6.5,5.49,0.6104,0,0,None,66.99,0.5324,Downtime
EQEV-00086153,2025-04-23,EQP-00606,Welding Machine,5.33,1.03,0.5909,0,0,None,84.95,0.5265,Normal Operation
EQEV-00086154,2025-04-24,EQP-00606,Welding Machine,5.94,0.4,0.5726,1,0,None,263.5,0.521,Maintenance
EQEV-00086155,2025-04-25,EQP-00606,Welding Machine,6.69,4.48,0.6991,0,0,None,51.51,0.559,Downtime
EQEV-00086156,2025-04-26,EQP-00606,Welding Machine,6.51,0.79,0.6246,0,0,None,132.33,0.5366,Normal Operation
EQEV-00086157,2025-04-27,EQP-00606,Welding Machine,4.21,1.21,0.4535,0,0,None,103.59,0.4853,Normal Operation
EQEV-00086158,2025-04-28,EQP-00606,Welding Machine,5.17,7.55,0.5562,0,0,None,67.58,0.5161,Downtime
EQEV-00086159,2025-04-29,EQP-00606,Welding Machine,5.31,4.45,0.5751,0,0,None,98.96,0.5218,Downtime
EQEV-00086160,2025-04-30,EQP-00606,Welding Machine,4.67,1.61,0.4891,0,0,None,69.88,0.496,Normal Operation
EQEV-00086161,2025-05-01,EQP-00606,Welding Machine,6.38,1.92,0.5826,0,0,None,116.62,0.524,Normal Operation
EQEV-00086162,2025-05-02,EQP-00606,Welding Machine,8.37,7.82,0.774,0,0,None,117.99,0.5814,Downtime
EQEV-00086163,2025-05-03,EQP-00606,Welding Machine,4.83,6.35,0.4501,0,0,None,83.15,0.4843,Downtime
EQEV-00086164,2025-05-04,EQP-00606,Welding Machine,3.65,1.27,0.3803,0,0,None,102.08,0.4633,Normal Operation
EQEV-00086165,2025-05-05,EQP-00606,Welding Machine,5.29,0.88,0.5066,0,0,None,117.15,0.5012,Normal Operation
EQEV-00086166,2025-05-06,EQP-00606,Welding Machine,5.13,1.95,0.525,0,0,None,67.29,0.5068,Normal Operation
EQEV-00086167,2025-05-07,EQP-00606,Welding Machine,5.42,2.65,0.5668,0,0,None,86.17,0.5193,Normal Operation
EQEV-00086168,2025-05-08,EQP-00606,Welding Machine,5.72,0.89,0.5728,1,0,None,304.33,0.5211,Maintenance
EQEV-00086169,2025-05-09,EQP-00606,Welding Machine,6.27,0.64,0.6382,0,0,None,70.94,0.5407,Normal Operation
EQEV-00086170,2025-05-10,EQP-00606,Welding Machine,4.62,1.44,0.4911,0,0,None,110.9,0.4966,Normal Operation
EQEV-00086171,2025-05-11,EQP-00606,Welding Machine,4.99,0.81,0.5096,0,0,None,72.7,0.5021,Normal Operation
EQEV-00086172,2025-05-12,EQP-00606,Welding Machine,5.07,1.69,0.5153,0,0,None,101.74,0.5038,Normal Operation
EQEV-00086173,2025-05-13,EQP-00606,Welding Machine,7.3,2.58,0.702,0,0,None,114.49,0.5598,Normal Operation
EQEV-00086174,2025-05-14,EQP-00606,Welding Machine,6.36,9.08,0.6665,0,0,None,124.55,0.5492,Downtime
EQEV-00086175,2025-05-15,EQP-00606,Welding Machine,5.26,1.31,0.5626,0,0,None,135.77,0.518,Normal Operation
EQEV-00086176,2025-05-16,EQP-00606,Welding Machine,5.51,0.35,0.528,0,0,None,113.22,0.5077,Normal Operation
EQEV-00086177,2025-05-17,EQP-00606,Welding Machine,5.34,0.6,0.557,0,0,None,136.71,0.5164,Normal Operation
EQEV-00086178,2025-05-18,EQP-00606,Welding Machine,3.84,1.3,0.3996,0,0,None,120.71,0.4691,Normal Operation
EQEV-00086179,2025-05-19,EQP-00606,Welding Machine,5.72,7.68,0.5687,1,0,None,386.51,0.5199,Maintenance
EQEV-00086180,2025-05-20,EQP-00606,Welding Machine,5.44,2.37,0.5213,0,0,None,103.61,0.5056,Normal Operation
EQEV-00086181,2025-05-21,EQP-00606,Welding Machine,5.33,12.81,0.5601,0,0,None,66.18,0.5173,Downtime
EQEV-00086182,2025-05-22,EQP-00606,Welding Machine,4.42,8.89,0.438,0,0,None,111.11,0.4806,Downtime
EQEV-00086183,2025-05-23,EQP-00606,Welding Machine,6.31,3.38,0.6595,0,0,None,73.7,0.5471,Normal Operation
EQEV-00086184,2025-05-24,EQP-00606,Welding Machine,5.37,1.87,0.581,0,0,None,62.95,0.5236,Normal Operation
EQEV-00086185,2025-05-25,EQP-00606,Welding Machine,5.68,2.53,0.5716,1,0,None,522.37,0.5207,Maintenance
EQEV-00086186,2025-05-26,EQP-00606,Welding Machine,6.83,2.16,0.6903,0,0,None,97.24,0.5563,Normal Operation
EQEV-00086187,2025-05-27,EQP-00606,Welding Machine,4.52,0.59,0.4377,0,0,None,76.27,0.4806,Normal Operation
EQEV-00086188,2025-05-28,EQP-00606,Welding Machine,6.01,3.2,0.5757,0,0,None,51.52,0.522,Normal Operation
EQEV-00086189,2025-05-29,EQP-00606,Welding Machine,5.61,7.45,0.5284,0,0,None,118.5,0.5078,Downtime
EQEV-00086190,2025-05-30,EQP-00606,Welding Machine,5.29,10.02,0.5247,0,0,None,108.48,0.5067,Downtime
EQEV-00086191,2025-05-31,EQP-00606,Welding Machine,5.07,4.33,0.5212,0,0,None,104.99,0.5056,Downtime
EQEV-00086192,2025-06-01,EQP-00606,Welding Machine,5.38,2.57,0.5454,0,0,None,52.02,0.5129,Normal Operation
EQEV-00086193,2025-06-02,EQP-00606,Welding Machine,5.41,2.31,0.542,0,0,None,98.92,0.5118,Normal Operation
EQEV-00086194,2025-06-03,EQP-00606,Welding Machine,7.18,0.84,0.6871,0,0,None,82.64,0.5554,Normal Operation
EQEV-00086195,2025-06-04,EQP-00606,Welding Machine,6.87,2.55,0.6391,0,0,None,131.98,0.541,Normal Operation
EQEV-00086196,2025-06-05,EQP-00606,Welding Machine,5.09,0.5,0.5578,0,0,None,86.75,0.5166,Normal Operation
EQEV-00086197,2025-06-06,EQP-00606,Welding Machine,5.57,2.67,0.5828,0,0,None,119.11,0.5241,Normal Operation
EQEV-00086198,2025-06-07,EQP-00606,Welding Machine,5.04,2.23,0.5125,0,0,None,55.21,0.503,Normal Operation
EQEV-00086199,2025-06-08,EQP-00606,Welding Machine,3.48,1.2,0.3857,0,0,None,73.71,0.465,Normal Operation
EQEV-00086200,2025-06-09,EQP-00606,Welding Machine,4.75,1.82,0.4874,0,0,None,112.27,0.4955,Normal Operation
EQEV-00086201,2025-06-10,EQP-00606,Welding Machine,4.35,2.14,0.4495,0,0,None,124.2,0.4841,Normal Operation
EQEV-00086202,2025-06-11,EQP-00606,Welding Machine,5.19,3.94,0.5031,0,0,None,141.72,0.5002,Normal Operation
EQEV-00086203,2025-06-12,EQP-00606,Welding Machine,6.27,4.96,0.5938,0,0,None,55.1,0.5274,Downtime
EQEV-00086204,2025-06-13,EQP-00606,Welding Machine,6.39,8.06,0.5971,0,0,None,54.65,0.5284,Downtime
EQEV-00086205,2025-06-14,EQP-00606,Welding Machine,4.22,1.39,0.4419,0,0,None,126.71,0.4818,Normal Operation
EQEV-00086206,2025-06-15,EQP-00606,Welding Machine,4.81,0.83,0.5126,0,0,None,59.6,0.503,Normal Operation
EQEV-00086207,2025-06-16,EQP-00606,Welding Machine,6.73,2.27,0.6121,1,0,None,176.96,0.5329,Maintenance
EQEV-00086208,2025-06-17,EQP-00606,Welding Machine,4.03,4.35,0.4454,0,0,None,139.65,0.4829,Downtime
EQEV-00086209,2025-06-18,EQP-00606,Welding Machine,3.33,5.02,0.3656,0,0,None,134.04,0.4589,Downtime
EQEV-00086210,2025-06-19,EQP-00606,Welding Machine,7.11,0.73,0.6657,0,0,None,59.93,0.549,Normal Operation
EQEV-00086211,2025-06-20,EQP-00606,Welding Machine,4.32,2.48,0.4045,0,0,None,77.02,0.4706,Normal Operation
EQEV-00086212,2025-06-21,EQP-00606,Welding Machine,4.17,0.66,0.4359,0,0,None,82.14,0.48,Normal Operation
EQEV-00086213,2025-06-22,EQP-00606,Welding Machine,4.67,0.77,0.503,0,0,None,114.4,0.5002,Normal Operation
EQEV-00086214,2025-06-23,EQP-00606,Welding Machine,6.14,1.94,0.6624,0,0,None,142.25,0.548,Normal Operation
EQEV-00086215,2025-06-24,EQP-00606,Welding Machine,5.19,1.49,0.5322,0,0,None,87.35,0.5089,Normal Operation
EQEV-00086216,2025-06-25,EQP-00606,Welding Machine,6.43,1.46,0.5909,0,1,Major,500.82,0.5265,Failure
EQEV-00086217,2025-06-26,EQP-00606,Welding Machine,5.25,3.61,0.5416,0,0,None,136.8,0.5117,Normal Operation
EQEV-00086218,2025-06-27,EQP-00606,Welding Machine,6.87,5.48,0.6828,0,0,None,100.1,0.5541,Downtime
EQEV-00086219,2025-06-28,EQP-00606,Welding Machine,4.94,1.93,0.4684,0,0,None,130.3,0.4898,Normal Operation
EQEV-00086220,2025-06-29,EQP-00606,Welding Machine,5.28,2.43,0.4959,0,0,None,123.23,0.498,Normal Operation
EQEV-00086221,2025-01-01,EQP-00594,Excavator,7.1,0.62,0.6497,0,0,None,8.52,0.3274,Normal Operation
EQEV-00086222,2025-01-02,EQP-00594,Excavator,7.25,0.99,0.7695,0,0,None,11.82,0.3633,Normal Operation
EQEV-00086223,2025-01-03,EQP-00594,Excavator,6.92,0.54,0.6794,0,0,None,8.03,0.3363,Normal Operation
EQEV-00086224,2025-01-04,EQP-00594,Excavator,4.78,0.45,0.5006,0,0,None,14.51,0.2827,Normal Operation
EQEV-00086225,2025-01-05,EQP-00594,Excavator,6.31,0.53,0.5843,0,0,None,11.38,0.3078,Normal Operation
EQEV-00086226,2025-01-06,EQP-00594,Excavator,6.43,1.83,0.6302,1,0,None,72.91,0.3215,Maintenance
EQEV-00086227,2025-01-07,EQP-00594,Excavator,5.44,5.46,0.5641,0,0,None,14.34,0.3017,Downtime
EQEV-00086228,2025-01-08,EQP-00594,Excavator,6.4,0.3,0.6389,0,0,None,7.32,0.3242,Normal Operation
EQEV-00086229,2025-01-09,EQP-00594,Excavator,5.28,1.78,0.5753,0,0,None,15.23,0.3051,Normal Operation
EQEV-00086230,2025-01-10,EQP-00594,Excavator,6.84,0.41,0.6793,0,0,None,15.28,0.3363,Normal Operation
EQEV-00086231,2025-01-11,EQP-00594,Excavator,3.85,1.59,0.4271,0,0,None,12.16,0.2606,Normal Operation
EQEV-00086232,2025-01-12,EQP-00594,Excavator,5.91,0.3,0.5768,0,0,None,10.52,0.3055,Normal Operation
EQEV-00086233,2025-01-13,EQP-00594,Excavator,8.18,2.0,0.7585,0,0,None,15.74,0.36,Normal Operation
EQEV-00086234,2025-01-14,EQP-00594,Excavator,6.74,4.44,0.6238,0,0,None,8.17,0.3196,Downtime
EQEV-00086235,2025-01-15,EQP-00594,Excavator,6.87,0.14,0.6907,0,0,None,16.33,0.3397,Normal Operation
EQEV-00086236,2025-01-16,EQP-00594,Excavator,5.99,3.98,0.6587,0,0,None,7.05,0.3301,Normal Operation
EQEV-00086237,2025-01-17,EQP-00594,Excavator,6.18,4.33,0.6723,0,0,None,19.45,0.3342,Downtime
EQEV-00086238,2025-01-18,EQP-00594,Excavator,4.48,0.68,0.465,0,0,None,14.0,0.272,Normal Operation
EQEV-00086239,2025-01-19,EQP-00594,Excavator,5.54,2.83,0.5231,0,0,None,13.4,0.2894,Normal Operation
EQEV-00086240,2025-01-20,EQP-00594,Excavator,7.02,0.44,0.6501,0,1,Minor,97.9,0.3275,Failure
EQEV-00086241,2025-01-21,EQP-00594,Excavator,5.0,2.85,0.5453,0,0,None,10.76,0.2961,Normal Operation
EQEV-00086242,2025-01-22,EQP-00594,Excavator,7.63,1.31,0.7154,0,0,None,18.03,0.3471,Normal Operation
EQEV-00086243,2025-01-23,EQP-00594,Excavator,6.84,0.22,0.6709,0,0,None,13.48,0.3338,Normal Operation
EQEV-00086244,2025-01-24,EQP-00594,Excavator,5.98,0.24,0.6103,0,0,None,19.21,0.3156,Normal Operation
EQEV-00086245,2025-01-25,EQP-00594,Excavator,6.56,0.83,0.5987,0,0,None,11.46,0.3121,Normal Operation
EQEV-00086246,2025-01-26,EQP-00594,Excavator,6.23,1.55,0.6192,1,0,None,26.42,0.3182,Maintenance
EQEV-00086247,2025-01-27,EQP-00594,Excavator,6.54,3.48,0.6933,0,0,None,15.64,0.3405,Normal Operation
EQEV-00086248,2025-01-28,EQP-00594,Excavator,5.98,3.23,0.6134,0,0,None,15.18,0.3165,Normal Operation
EQEV-00086249,2025-01-29,EQP-00594,Excavator,6.17,2.79,0.6148,0,0,None,17.29,0.3169,Normal Operation
EQEV-00086250,2025-01-30,EQP-00594,Excavator,6.94,1.37,0.6691,0,0,None,11.58,0.3332,Normal Operation
EQEV-00086251,2025-01-31,EQP-00594,Excavator,6.57,1.03,0.6979,0,0,None,13.56,0.3418,Normal Operation
EQEV-00086252,2025-02-01,EQP-00594,Excavator,7.42,4.82,0.7455,0,1,Minor,74.81,0.3561,Failure
EQEV-00086253,2025-02-02,EQP-00594,Excavator,5.16,4.4,0.5367,0,0,None,16.29,0.2935,Downtime
EQEV-00086254,2025-02-03,EQP-00594,Excavator,7.06,1.8,0.7537,0,0,None,17.76,0.3586,Normal Operation
EQEV-00086255,2025-02-04,EQP-00594,Excavator,6.05,0.49,0.6597,0,0,None,12.11,0.3304,Normal Operation
EQEV-00086256,2025-02-05,EQP-00594,Excavator,7.02,0.5,0.6743,0,0,None,16.09,0.3348,Normal Operation
EQEV-00086257,2025-02-06,EQP-00594,Excavator,5.17,0.54,0.5082,0,0,None,16.77,0.2849,Normal Operation
EQEV-00086258,2025-02-07,EQP-00594,Excavator,7.07,0.95,0.692,0,0,None,14.03,0.3401,Normal Operation
EQEV-00086259,2025-02-08,EQP-00594,Excavator,5.5,1.84,0.5738,0,0,None,14.91,0.3046,Normal Operation
EQEV-00086260,2025-02-09,EQP-00594,Excavator,6.16,0.09,0.6682,0,0,None,13.81,0.3329,Normal Operation
EQEV-00086261,2025-02-10,EQP-00594,Excavator,8.23,0.95,0.7499,0,0,None,12.05,0.3574,Normal Operation
EQEV-00086262,2025-02-11,EQP-00594,Excavator,6.44,1.21,0.7106,0,0,None,11.32,0.3457,Normal Operation
EQEV-00086263,2025-02-12,EQP-00594,Excavator,7.67,0.59,0.8244,0,0,None,18.71,0.3798,Normal Operation
EQEV-00086264,2025-02-13,EQP-00594,Excavator,6.48,1.34,0.5906,0,0,None,13.68,0.3097,Normal Operation
EQEV-00086265,2025-02-14,EQP-00594,Excavator,7.76,2.68,0.7755,0,0,None,13.39,0.3651,Normal Operation
EQEV-00086266,2025-02-15,EQP-00594,Excavator,5.18,0.4,0.5063,1,0,None,42.72,0.2844,Maintenance
EQEV-00086267,2025-02-16,EQP-00594,Excavator,6.12,3.1,0.6385,0,0,None,14.13,0.324,Normal Operation
EQEV-00086268,2025-02-17,EQP-00594,Excavator,7.01,1.01,0.6639,0,0,None,11.28,0.3316,Normal Operation
EQEV-00086269,2025-02-18,EQP-00594,Excavator,7.74,5.97,0.72,0,0,None,9.52,0.3485,Downtime
EQEV-00086270,2025-02-19,EQP-00594,Excavator,8.11,0.61,0.8703,0,0,None,9.05,0.3936,Normal Operation
EQEV-00086271,2025-02-20,EQP-00594,Excavator,6.78,1.07,0.66,0,0,None,8.3,0.3305,Normal Operation
EQEV-00086272,2025-02-21,EQP-00594,Excavator,5.5,1.65,0.5509,0,0,None,12.9,0.2977,Normal Operation
EQEV-00086273,2025-02-22,EQP-00594,Excavator,6.03,1.99,0.5843,0,0,None,17.78,0.3078,Normal Operation
EQEV-00086274,2025-02-23,EQP-00594,Excavator,5.61,1.36,0.5604,0,0,None,10.86,0.3006,Normal Operation
EQEV-00086275,2025-02-24,EQP-00594,Excavator,7.73,0.5,0.7152,0,0,None,15.69,0.347,Normal Operation
EQEV-00086276,2025-02-25,EQP-00594,Excavator,7.32,1.46,0.669,0,0,None,9.29,0.3332,Normal Operation
EQEV-00086277,2025-02-26,EQP-00594,Excavator,7.01,2.42,0.641,0,0,None,11.7,0.3248,Normal Operation
EQEV-00086278,2025-02-27,EQP-00594,Excavator,7.6,1.59,0.7898,1,0,None,26.14,0.3694,Maintenance
EQEV-00086279,2025-02-28,EQP-00594,Excavator,7.68,0.86,0.7907,0,0,None,7.74,0.3697,Normal Operation
EQEV-00086280,2025-03-01,EQP-00594,Excavator,5.47,0.74,0.6024,0,0,None,17.26,0.3132,Normal Operation
EQEV-00086281,2025-03-02,EQP-00594,Excavator,6.33,2.12,0.6029,1,1,Minor,428.22,0.3134,Failure
EQEV-00086282,2025-03-03,EQP-00594,Excavator,6.35,0.63,0.6823,0,0,None,15.3,0.3372,Normal Operation
EQEV-00086283,2025-03-04,EQP-00594,Excavator,8.93,1.61,0.816,0,1,Moderate,74.7,0.3773,Failure
EQEV-00086284,2025-03-05,EQP-00594,Excavator,7.29,0.42,0.7369,0,0,None,16.11,0.3535,Normal Operation
EQEV-00086285,2025-03-06,EQP-00594,Excavator,6.84,0.37,0.7412,0,0,None,16.41,0.3548,Normal Operation
EQEV-00086286,2025-03-07,EQP-00594,Excavator,6.01,0.45,0.6611,0,1,Major,24.83,0.3308,Failure
EQEV-00086287,2025-03-08,EQP-00594,Excavator,5.55,0.4,0.5961,0,0,None,13.26,0.3113,Normal Operation
EQEV-00086288,2025-03-09,EQP-00594,Excavator,5.41,3.9,0.4924,0,0,None,17.02,0.2802,Normal Operation
EQEV-00086289,2025-03-10,EQP-00594,Excavator,8.43,0.23,0.7982,0,0,None,14.09,0.3719,Normal Operation
EQEV-00086290,2025-03-11,EQP-00594,Excavator,8.5,0.3,0.7732,0,0,None,12.46,0.3644,Normal Operation
EQEV-00086291,2025-03-12,EQP-00594,Excavator,6.41,1.18,0.6859,0,0,None,10.97,0.3382,Normal Operation
EQEV-00086292,2025-03-13,EQP-00594,Excavator,7.44,0.78,0.7089,0,0,None,12.51,0.3451,Normal Operation
EQEV-00086293,2025-03-14,EQP-00594,Excavator,6.66,3.31,0.6436,0,0,None,8.9,0.3256,Normal Operation
EQEV-00086294,2025-03-15,EQP-00594,Excavator,5.28,0.17,0.4877,0,0,None,16.06,0.2788,Normal Operation
EQEV-00086295,2025-03-16,EQP-00594,Excavator,4.5,2.99,0.4822,0,0,None,13.39,0.2771,Normal Operation
EQEV-00086296,2025-03-17,EQP-00594,Excavator,4.72,1.25,0.4997,0,0,None,11.17,0.2824,Normal Operation
EQEV-00086297,2025-03-18,EQP-00594,Excavator,7.18,3.79,0.6812,0,0,None,15.38,0.3368,Normal Operation
EQEV-00086298,2025-03-19,EQP-00594,Excavator,5.67,0.58,0.5968,0,0,None,14.6,0.3115,Normal Operation
EQEV-00086299,2025-03-20,EQP-00594,Excavator,5.57,1.74,0.5928,0,0,None,14.84,0.3103,Normal Operation
EQEV-00086300,2025-03-21,EQP-00594,Excavator,7.59,1.62,0.6908,0,0,None,12.67,0.3397,Normal Operation
EQEV-00086301,2025-03-22,EQP-00594,Excavator,6.15,7.08,0.6074,0,0,None,12.94,0.3147,Downtime
EQEV-00086302,2025-03-23,EQP-00594,Excavator,4.83,0.8,0.4561,0,0,None,13.36,0.2693,Normal Operation
EQEV-00086303,2025-03-24,EQP-00594,Excavator,7.75,5.96,0.7586,0,0,None,9.82,0.3601,Downtime
EQEV-00086304,2025-03-25,EQP-00594,Excavator,6.42,1.96,0.6748,0,0,None,14.08,0.3349,Normal Operation
EQEV-00086305,2025-03-26,EQP-00594,Excavator,6.26,1.52,0.6929,0,0,None,14.24,0.3403,Normal Operation
EQEV-00086306,2025-03-27,EQP-00594,Excavator,5.83,1.31,0.6186,0,0,None,8.78,0.3181,Normal Operation
EQEV-00086307,2025-03-28,EQP-00594,Excavator,6.25,2.05,0.5877,1,0,None,27.84,0.3088,Maintenance
EQEV-00086308,2025-03-29,EQP-00594,Excavator,6.39,0.18,0.6159,0,0,None,18.97,0.3172,Normal Operation
EQEV-00086309,2025-03-30,EQP-00594,Excavator,6.1,0.9,0.6104,0,0,None,8.03,0.3156,Normal Operation
EQEV-00086310,2025-03-31,EQP-00594,Excavator,7.06,0.4,0.7702,0,0,None,14.3,0.3635,Normal Operation
EQEV-00086311,2025-04-01,EQP-00594,Excavator,6.63,0.33,0.7013,0,0,None,16.55,0.3429,Normal Operation
EQEV-00086312,2025-04-02,EQP-00594,Excavator,5.27,2.94,0.5567,0,0,None,18.31,0.2995,Normal Operation
EQEV-00086313,2025-04-03,EQP-00594,Excavator,7.51,1.14,0.7352,0,0,None,9.87,0.353,Normal Operation
EQEV-00086314,2025-04-04,EQP-00594,Excavator,6.33,0.73,0.6022,0,0,None,17.46,0.3131,Normal Operation
EQEV-00086315,2025-04-05,EQP-00594,Excavator,6.12,3.52,0.6197,0,0,None,11.11,0.3184,Normal Operation
EQEV-00086316,2025-04-06,EQP-00594,Excavator,4.21,1.94,0.4576,0,0,None,18.25,0.2698,Normal Operation
EQEV-00086317,2025-04-07,EQP-00594,Excavator,6.46,0.76,0.6189,0,0,None,19.15,0.3182,Normal Operation
