delivery_id,po_id,project_id,supplier_id,material_id,planned_delivery_date,expected_delivery_date,actual_delivery_date,ordered_quantity,delivered_quantity,accepted_quantity,rejected_quantity,delay_days,late_delivery_flag,quality_issue_flag,delivery_status
DEL-0018115,PO-0018115,PRJ-0117,SUP-0224,MAT-0068,2021-05-25,2021-05-10,2021-05-11,351.0,341.76,341.76,0.0,1,0,0,On Time
DEL-0018116,PO-0018116,PRJ-0117,SUP-0322,MAT-0244,2021-01-24,2021-01-13,2021-01-13,308.0,315.76,315.76,0.0,0,0,0,On Time
DEL-0018117,PO-0018117,PRJ-0117,SUP-0162,MAT-0095,2021-12-04,2021-11-26,2021-11-26,672.0,641.18,641.18,0.0,0,0,0,On Time
DEL-0018118,PO-0018118,PRJ-0117,SUP-0090,MAT-0210,2023-03-18,2023-04-13,2023-05-02,106.0,106.86,106.86,0.0,19,1,0,Late
DEL-0018119,PO-0018119,PRJ-0117,SUP-0014,MAT-0107,2022-12-08,2022-11-22,2022-11-22,92.0,91.12,91.12,0.0,0,0,0,On Time
DEL-0018120,PO-0018120,PRJ-0117,SUP-0317,MAT-0249,2021-03-15,2021-03-03,2021-03-22,553.0,553.57,553.57,0.0,19,1,0,Late
DEL-0018121,PO-0018121,PRJ-0117,SUP-0315,MAT-0052,2023-03-18,2023-05-24,2023-05-26,880.0,901.76,901.76,0.0,2,0,0,On Time
DEL-0018122,PO-0018122,PRJ-0117,SUP-0127,MAT-0096,2020-12-29,2020-12-21,2021-01-12,12.0,11.99,11.99,0.0,22,1,0,Late
DEL-0018123,PO-0018123,PRJ-0117,SUP-0174,MAT-0186,2022-02-28,2022-02-12,2022-02-28,395.0,391.46,391.46,0.0,16,1,0,Late
DEL-0018124,PO-0018124,PRJ-0117,SUP-0257,MAT-0136,2022-07-26,2022-07-23,2022-07-23,232.0,237.23,237.23,0.0,0,0,0,On Time
DEL-0018125,PO-0018125,PRJ-0117,SUP-0290,MAT-0013,2023-01-16,2023-01-04,2023-01-11,16.0,16.04,16.04,0.0,7,1,0,Late
DEL-0018126,PO-0018126,PRJ-0117,SUP-0013,MAT-0065,2023-01-22,2023-01-17,2023-02-07,240.0,245.28,245.28,0.0,21,1,0,Late
DEL-0018127,PO-0018127,PRJ-0117,SUP-0147,MAT-0050,2022-05-06,2022-04-18,2022-04-18,3.0,3.0,3.0,0.0,0,0,0,On Time
DEL-0018128,PO-0018128,PRJ-0117,SUP-0318,MAT-0110,2021-07-20,2021-07-08,2021-07-08,372.0,362.33,362.33,0.0,0,0,0,On Time
DEL-0018129,PO-0018129,PRJ-0117,SUP-0124,MAT-0012,2021-11-07,2021-10-18,2021-10-19,528.0,532.34,532.34,0.0,1,0,0,On Time
DEL-0018130,PO-0018130,PRJ-0117,SUP-0180,MAT-0007,2021-04-09,2021-03-19,2021-04-24,444.0,450.35,450.35,0.0,36,1,0,Late
DEL-0018131,PO-0018131,PRJ-0117,SUP-0113,MAT-0224,2023-01-20,2023-01-03,2023-02-06,380.0,373.42,373.42,0.0,34,1,0,Late
DEL-0018132,PO-0018132,PRJ-0117,SUP-0282,MAT-0173,2021-10-17,2021-09-27,2021-09-27,576.0,563.81,563.81,0.0,0,0,0,On Time
DEL-0018133,PO-0018133,PRJ-0117,SUP-0278,MAT-0079,2023-01-14,2022-12-30,2023-01-26,312.0,295.05,295.05,0.0,27,1,0,Late
DEL-0018134,PO-0018134,PRJ-0117,SUP-0344,MAT-0163,2023-01-22,2023-01-11,2023-01-13,343.0,336.5,336.5,0.0,2,0,0,On Time
DEL-0018135,PO-0018135,PRJ-0117,SUP-0131,MAT-0135,2022-09-05,2022-08-13,2022-08-13,325.0,332.71,332.71,0.0,0,0,0,On Time
DEL-0018136,PO-0018136,PRJ-0117,SUP-0288,MAT-0012,2023-03-18,2023-03-11,2023-03-11,924.0,954.74,954.74,0.0,0,0,0,On Time
DEL-0018137,PO-0018137,PRJ-0117,SUP-0008,MAT-0211,2022-05-18,2022-04-28,2022-04-28,112.0,112.81,112.81,0.0,0,0,0,On Time
DEL-0018138,PO-0018138,PRJ-0117,SUP-0008,MAT-0110,2021-05-17,2021-05-03,2021-05-05,62.0,60.38,60.38,0.0,2,0,0,On Time
DEL-0018139,PO-0018139,PRJ-0117,SUP-0083,MAT-0237,2023-03-18,2023-03-27,2023-03-27,672.0,634.07,634.07,0.0,0,0,0,On Time
DEL-0018140,PO-0018140,PRJ-0117,SUP-0031,MAT-0217,2022-04-15,2022-03-28,2022-03-28,243.0,249.63,249.63,0.0,0,0,0,On Time
DEL-0018141,PO-0018141,PRJ-0117,SUP-0294,MAT-0092,2022-01-16,2021-12-30,2021-12-31,105.0,103.81,103.81,0.0,1,0,0,On Time
DEL-0018142,PO-0018142,PRJ-0117,SUP-0046,MAT-0090,2021-10-04,2021-09-24,2021-09-25,1079.0,1204.95,1204.95,0.0,1,0,0,On Time
DEL-0018143,PO-0018143,PRJ-0117,SUP-0249,MAT-0208,2022-03-18,2022-03-13,2022-04-24,270.0,256.39,256.39,0.0,42,1,0,Late
DEL-0018144,PO-0018144,PRJ-0117,SUP-0061,MAT-0070,2020-12-13,2020-11-29,2020-11-29,68.0,67.17,67.17,0.0,0,0,0,On Time
DEL-0018145,PO-0018145,PRJ-0117,SUP-0234,MAT-0140,2021-10-14,2021-10-11,2021-10-11,16.0,15.98,15.98,0.0,0,0,0,On Time
DEL-0018146,PO-0018146,PRJ-0117,SUP-0185,MAT-0042,2023-01-16,2022-12-28,2022-12-28,286.0,299.75,299.75,0.0,0,0,0,On Time
DEL-0018147,PO-0018147,PRJ-0117,SUP-0108,MAT-0098,2022-04-06,2022-03-18,2022-04-07,40.0,40.56,40.56,0.0,20,1,0,Late
DEL-0018148,PO-0018148,PRJ-0117,SUP-0305,MAT-0202,2022-07-14,2022-07-04,2022-07-04,980.0,992.58,992.58,0.0,0,0,0,On Time
DEL-0018149,PO-0018149,PRJ-0117,SUP-0184,MAT-0166,2021-07-05,2021-06-24,2021-07-05,160.0,152.3,152.3,0.0,11,1,0,Late
DEL-0018150,PO-0018150,PRJ-0117,SUP-0248,MAT-0023,2022-01-27,2022-01-22,2022-02-09,152.0,148.48,148.48,0.0,18,1,0,Late
DEL-0018151,PO-0018151,PRJ-0117,SUP-0175,MAT-0186,2021-02-16,2021-02-01,2021-02-02,632.0,642.92,642.92,0.0,1,0,0,On Time
DEL-0018152,PO-0018152,PRJ-0117,SUP-0008,MAT-0085,2022-05-08,2022-04-30,2022-06-03,65.0,63.72,63.72,0.0,34,1,0,Late
DEL-0018153,PO-0018153,PRJ-0117,SUP-0156,MAT-0125,2021-05-16,2021-05-07,2021-05-07,492.0,484.62,484.62,0.0,0,0,0,On Time
DEL-0018154,PO-0018154,PRJ-0117,SUP-0305,MAT-0102,2023-03-17,2023-02-28,2023-03-26,90.0,86.45,86.45,0.0,26,1,0,Late
DEL-0018155,PO-0018155,PRJ-0117,SUP-0026,MAT-0203,2022-08-03,2022-07-31,2022-07-31,1316.0,1372.93,1372.93,0.0,0,0,0,On Time
DEL-0018156,PO-0018156,PRJ-0117,SUP-0229,MAT-0140,2022-06-02,2022-05-26,2022-05-28,56.0,56.44,56.44,0.0,2,0,0,On Time
DEL-0018157,PO-0018157,PRJ-0117,SUP-0178,MAT-0059,2022-10-14,2022-09-23,2022-09-30,138.0,142.63,142.63,0.0,7,1,0,Late
DEL-0018158,PO-0018158,PRJ-0117,SUP-0239,MAT-0145,2022-11-12,2022-11-03,2022-12-11,260.0,264.97,264.97,0.0,38,1,0,Late
DEL-0018159,PO-0018159,PRJ-0117,SUP-0030,MAT-0089,2021-09-11,2021-08-25,2021-08-25,540.0,531.18,531.18,0.0,0,0,0,On Time
DEL-0018160,PO-0018160,PRJ-0117,SUP-0105,MAT-0050,2023-03-14,2023-02-26,2023-02-27,18.0,17.3,17.3,0.0,1,0,0,On Time
DEL-0018161,PO-0018161,PRJ-0117,SUP-0315,MAT-0188,2021-01-01,2020-12-12,2020-12-12,72.0,73.43,73.43,0.0,0,0,0,On Time
DEL-0018162,PO-0018162,PRJ-0117,SUP-0046,MAT-0093,2022-11-29,2022-11-09,2022-11-09,273.0,270.9,270.9,0.0,0,0,0,On Time
DEL-0018163,PO-0018163,PRJ-0117,SUP-0077,MAT-0057,2021-06-19,2021-06-10,2021-06-10,240.0,233.29,198.38,34.91,0,0,1,On Time - Quality Issue
DEL-0018164,PO-0018164,PRJ-0117,SUP-0280,MAT-0245,2022-09-22,2022-09-08,2022-10-10,376.0,365.98,365.98,0.0,32,1,0,Late
DEL-0018165,PO-0018165,PRJ-0118,SUP-0041,MAT-0078,2020-11-05,2020-10-18,2020-11-13,57.0,59.43,59.43,0.0,26,1,0,Late
DEL-0018166,PO-0018166,PRJ-0118,SUP-0103,MAT-0081,2021-09-20,2021-10-26,2021-11-09,84.0,77.06,77.06,0.0,14,1,0,Late
DEL-0018167,PO-0018167,PRJ-0118,SUP-0122,MAT-0125,2021-04-24,2021-04-14,2021-04-28,328.0,325.96,325.96,0.0,14,1,0,Late
DEL-0018168,PO-0018168,PRJ-0118,SUP-0209,MAT-0095,2021-04-28,2021-04-18,2021-05-20,384.0,408.44,408.44,0.0,32,1,0,Late
DEL-0018169,PO-0018169,PRJ-0118,SUP-0034,MAT-0043,2021-01-17,2020-12-31,2021-01-14,178.0,183.51,183.51,0.0,14,1,0,Late
DEL-0018170,PO-0018170,PRJ-0118,SUP-0283,MAT-0038,2021-09-20,2021-10-02,2021-10-21,663.0,667.38,667.38,0.0,19,1,0,Late
DEL-0018171,PO-0018171,PRJ-0118,SUP-0008,MAT-0175,2021-01-13,2020-12-29,2020-12-30,756.0,778.72,778.72,0.0,1,0,0,On Time
DEL-0018172,PO-0018172,PRJ-0118,SUP-0341,MAT-0121,2021-08-01,2021-07-14,2021-07-16,33.0,32.72,32.72,0.0,2,0,0,On Time
DEL-0018173,PO-0018173,PRJ-0118,SUP-0297,MAT-0129,2021-03-02,2021-02-15,2021-02-15,30.0,31.01,31.01,0.0,0,0,0,On Time
DEL-0018174,PO-0018174,PRJ-0118,SUP-0251,MAT-0052,2020-11-30,2020-11-13,2020-11-13,160.0,162.54,162.54,0.0,0,0,0,On Time
DEL-0018175,PO-0018175,PRJ-0118,SUP-0006,MAT-0156,2021-06-24,2021-06-03,2021-06-24,948.0,948.1,948.1,0.0,21,1,0,Late
DEL-0018176,PO-0018176,PRJ-0118,SUP-0181,MAT-0024,2021-07-12,2021-07-04,2021-07-04,81.0,82.93,82.93,0.0,0,0,0,On Time
DEL-0018177,PO-0018177,PRJ-0118,SUP-0039,MAT-0138,2021-07-16,2021-07-03,2021-07-03,329.0,319.68,319.68,0.0,0,0,0,On Time
DEL-0018178,PO-0018178,PRJ-0118,SUP-0320,MAT-0128,2020-11-22,2020-11-17,2020-12-01,425.0,415.71,415.71,0.0,14,1,0,Late
DEL-0018179,PO-0018179,PRJ-0118,SUP-0112,MAT-0110,2021-01-22,2021-01-07,2021-01-14,496.0,528.71,528.71,0.0,7,1,0,Late
DEL-0018180,PO-0018180,PRJ-0118,SUP-0163,MAT-0024,2021-06-18,2021-06-07,2021-06-07,162.0,155.97,155.97,0.0,0,0,0,On Time
DEL-0018181,PO-0018181,PRJ-0118,SUP-0224,MAT-0008,2021-06-10,2021-05-26,2021-06-08,171.0,173.88,173.88,0.0,13,1,0,Late
DEL-0018182,PO-0018182,PRJ-0118,SUP-0341,MAT-0232,2021-05-06,2021-04-16,2021-04-18,169.0,167.3,167.3,0.0,2,0,0,On Time
DEL-0018183,PO-0018183,PRJ-0118,SUP-0126,MAT-0213,2021-06-08,2021-05-27,2021-05-28,190.0,185.89,185.89,0.0,1,0,0,On Time
DEL-0018184,PO-0018184,PRJ-0118,SUP-0341,MAT-0202,2021-03-27,2021-03-17,2021-03-18,392.0,404.22,404.22,0.0,1,0,0,On Time
DEL-0018185,PO-0018185,PRJ-0118,SUP-0124,MAT-0069,2021-09-20,2021-09-05,2021-09-07,442.0,438.63,438.63,0.0,2,0,0,On Time
DEL-0018186,PO-0018186,PRJ-0118,SUP-0014,MAT-0020,2021-07-30,2021-07-15,2021-07-15,500.0,496.65,496.65,0.0,0,0,0,On Time
DEL-0018187,PO-0018187,PRJ-0118,SUP-0206,MAT-0052,2020-12-20,2020-12-06,2020-12-08,80.0,80.93,80.93,0.0,2,0,0,On Time
DEL-0018188,PO-0018188,PRJ-0118,SUP-0011,MAT-0008,2021-02-13,2021-01-30,2021-01-31,171.0,164.85,164.85,0.0,1,0,0,On Time
DEL-0018189,PO-0018189,PRJ-0118,SUP-0030,MAT-0245,2021-01-04,2020-12-20,2020-12-20,1034.0,1016.6,1016.6,0.0,0,0,0,On Time
DEL-0018190,PO-0018190,PRJ-0118,SUP-0120,MAT-0188,2021-03-30,2021-03-13,2021-03-13,72.0,70.6,60.67,9.93,0,0,1,On Time - Quality Issue
DEL-0018191,PO-0018191,PRJ-0118,SUP-0015,MAT-0108,2021-06-22,2021-06-07,2021-06-07,171.0,175.5,175.5,0.0,0,0,0,On Time
DEL-0018192,PO-0018192,PRJ-0118,SUP-0249,MAT-0223,2021-03-19,2021-03-14,2021-03-16,720.0,722.01,722.01,0.0,2,0,0,On Time
DEL-0018193,PO-0018193,PRJ-0118,SUP-0249,MAT-0096,2021-09-07,2021-08-28,2021-09-18,40.0,40.97,40.97,0.0,21,1,0,Late
DEL-0018194,PO-0018194,PRJ-0118,SUP-0031,MAT-0127,2021-07-03,2021-06-23,2021-06-23,69.0,67.02,67.02,0.0,0,0,0,On Time
DEL-0018195,PO-0018195,PRJ-0118,SUP-0236,MAT-0044,2021-06-20,2021-06-06,2021-06-06,31.0,31.14,31.14,0.0,0,0,0,On Time
DEL-0018196,PO-0018196,PRJ-0118,SUP-0069,MAT-0137,2020-12-17,2020-12-06,2020-12-21,30.0,31.34,31.34,0.0,15,1,0,Late
DEL-0018197,PO-0018197,PRJ-0118,SUP-0322,MAT-0132,2021-09-20,2021-09-29,2021-09-29,490.0,459.42,459.42,0.0,0,0,0,On Time
DEL-0018198,PO-0018198,PRJ-0118,SUP-0187,MAT-0187,2021-07-08,2021-06-26,2021-06-26,528.0,534.99,534.99,0.0,0,0,0,On Time
DEL-0018199,PO-0018199,PRJ-0118,SUP-0103,MAT-0041,2021-01-30,2021-01-15,2021-01-27,136.0,129.84,129.84,0.0,12,1,0,Late
DEL-0018200,PO-0018200,PRJ-0118,SUP-0103,MAT-0243,2021-09-10,2021-09-01,2021-09-01,36.0,36.32,36.32,0.0,0,0,0,On Time
DEL-0018201,PO-0018201,PRJ-0118,SUP-0086,MAT-0240,2021-08-10,2021-08-01,2021-08-16,152.0,150.77,150.77,0.0,15,1,0,Late
DEL-0018202,PO-0018202,PRJ-0118,SUP-0344,MAT-0055,2021-04-16,2021-03-31,2021-04-16,168.0,163.6,163.6,0.0,16,1,0,Late
DEL-0018203,PO-0018203,PRJ-0118,SUP-0026,MAT-0035,2021-09-20,2021-11-13,2021-11-13,730.0,729.47,729.47,0.0,0,0,0,On Time
DEL-0018204,PO-0018204,PRJ-0118,SUP-0083,MAT-0142,2021-03-31,2021-03-24,2021-04-30,480.0,468.65,468.65,0.0,37,1,0,Late
DEL-0018205,PO-0018205,PRJ-0118,SUP-0341,MAT-0103,2021-05-03,2021-04-23,2021-05-25,130.0,134.02,134.02,0.0,32,1,0,Late
DEL-0018206,PO-0018206,PRJ-0118,SUP-0332,MAT-0091,2021-07-22,2021-07-18,2021-07-27,558.0,543.56,543.56,0.0,9,1,0,Late
DEL-0018207,PO-0018207,PRJ-0118,SUP-0131,MAT-0181,2021-05-01,2021-04-21,2021-04-23,247.0,248.73,248.73,0.0,2,0,0,On Time
DEL-0018208,PO-0018208,PRJ-0118,SUP-0300,MAT-0020,2021-08-11,2021-07-26,2021-08-11,700.0,704.94,704.94,0.0,16,1,0,Late
DEL-0018209,PO-0018209,PRJ-0118,SUP-0031,MAT-0013,2021-01-01,2020-12-25,2020-12-25,44.0,45.22,45.22,0.0,0,0,0,On Time
DEL-0018210,PO-0018210,PRJ-0118,SUP-0163,MAT-0150,2020-12-17,2020-12-01,2020-12-09,111.0,113.21,113.21,0.0,8,1,0,Late
DEL-0018211,PO-0018211,PRJ-0118,SUP-0124,MAT-0194,2021-09-20,2021-09-21,2021-09-21,64.0,62.06,62.06,0.0,0,0,0,On Time
DEL-0018212,PO-0018212,PRJ-0118,SUP-0163,MAT-0127,2020-12-17,2020-12-07,2021-01-17,621.0,624.32,624.32,0.0,41,1,0,Late
DEL-0018213,PO-0018213,PRJ-0118,SUP-0111,MAT-0230,2021-05-19,2021-04-29,2021-04-29,650.0,644.41,644.41,0.0,0,0,0,On Time
DEL-0018214,PO-0018214,PRJ-0118,SUP-0350,MAT-0017,2020-12-03,2020-11-14,2020-11-16,1092.0,1113.99,841.64,272.35,2,0,1,On Time - Quality Issue
DEL-0018215,PO-0018215,PRJ-0118,SUP-0341,MAT-0186,2020-11-30,2020-11-16,2020-11-16,395.0,383.57,383.57,0.0,0,0,0,On Time
DEL-0018216,PO-0018216,PRJ-0118,SUP-0340,MAT-0091,2021-09-20,2021-09-17,2021-09-19,682.0,656.24,656.24,0.0,2,0,0,On Time
DEL-0018217,PO-0018217,PRJ-0118,SUP-0249,MAT-0014,2021-09-20,2021-11-18,2021-11-19,112.0,110.35,110.35,0.0,1,0,0,On Time
DEL-0018218,PO-0018218,PRJ-0118,SUP-0046,MAT-0025,2021-08-27,2021-08-24,2021-09-09,576.0,584.68,584.68,0.0,16,1,0,Late
DEL-0018219,PO-0018219,PRJ-0118,SUP-0119,MAT-0248,2020-12-05,2020-11-15,2020-11-17,144.0,142.71,142.71,0.0,2,0,0,On Time
DEL-0018220,PO-0018220,PRJ-0118,SUP-0045,MAT-0050,2021-02-15,2021-01-26,2021-02-05,36.0,37.43,37.43,0.0,10,1,0,Late
DEL-0018221,PO-0018221,PRJ-0118,SUP-0100,MAT-0125,2021-07-10,2021-07-02,2021-07-02,451.0,425.87,425.87,0.0,0,0,0,On Time
DEL-0018222,PO-0018222,PRJ-0118,SUP-0033,MAT-0121,2021-01-22,2021-01-03,2021-01-03,330.0,335.57,335.57,0.0,0,0,0,On Time
DEL-0018223,PO-0018223,PRJ-0118,SUP-0272,MAT-0166,2020-12-20,2020-12-10,2020-12-10,352.0,338.15,338.15,0.0,0,0,0,On Time
DEL-0018224,PO-0018224,PRJ-0118,SUP-0150,MAT-0029,2021-02-28,2021-02-06,2021-02-06,237.0,239.07,239.07,0.0,0,0,0,On Time
DEL-0018225,PO-0018225,PRJ-0118,SUP-0086,MAT-0040,2021-03-15,2021-03-03,2021-03-03,1157.0,1147.26,1147.26,0.0,0,0,0,On Time
DEL-0018226,PO-0018226,PRJ-0118,SUP-0221,MAT-0070,2021-09-18,2021-09-02,2021-09-03,884.0,878.52,878.52,0.0,1,0,0,On Time
DEL-0018227,PO-0018227,PRJ-0118,SUP-0207,MAT-0227,2020-12-30,2020-12-24,2020-12-26,240.0,241.27,241.27,0.0,2,1,0,Late
DEL-0018228,PO-0018228,PRJ-0118,SUP-0039,MAT-0071,2021-05-08,2021-05-01,2021-05-01,154.0,158.48,158.48,0.0,0,0,0,On Time
DEL-0018229,PO-0018229,PRJ-0118,SUP-0184,MAT-0052,2021-06-29,2021-06-15,2021-06-17,400.0,397.53,397.53,0.0,2,0,0,On Time
DEL-0018230,PO-0018230,PRJ-0118,SUP-0015,MAT-0012,2021-07-29,2021-07-10,2021-07-11,528.0,529.33,529.33,0.0,1,0,0,On Time
DEL-0018231,PO-0018231,PRJ-0118,SUP-0257,MAT-0044,2020-12-03,2020-11-20,2020-11-22,248.0,258.73,258.73,0.0,2,0,0,On Time
DEL-0018232,PO-0018232,PRJ-0118,SUP-0307,MAT-0078,2021-03-03,2021-02-08,2021-02-08,399.0,413.09,413.09,0.0,0,0,0,On Time
DEL-0018233,PO-0018233,PRJ-0118,SUP-0184,MAT-0183,2021-09-01,2021-08-14,2021-08-14,336.0,343.41,343.41,0.0,0,0,0,On Time
DEL-0018234,PO-0018234,PRJ-0118,SUP-0111,MAT-0050,2021-05-18,2021-04-29,2021-04-30,12.0,11.9,11.9,0.0,1,0,0,On Time
DEL-0018235,PO-0018235,PRJ-0118,SUP-0042,MAT-0236,2021-09-20,2021-10-06,2021-11-15,400.0,402.94,402.94,0.0,40,1,0,Late
DEL-0018236,PO-0018236,PRJ-0118,SUP-0110,MAT-0216,2021-09-20,2021-11-23,2021-11-23,280.0,288.65,288.65,0.0,0,0,0,On Time
DEL-0018237,PO-0018237,PRJ-0118,SUP-0347,MAT-0108,2021-05-12,2021-04-24,2021-04-24,741.0,745.74,745.74,0.0,0,0,0,On Time
DEL-0018238,PO-0018238,PRJ-0118,SUP-0275,MAT-0105,2020-12-31,2020-12-15,2020-12-15,80.0,78.97,78.97,0.0,0,0,0,On Time
DEL-0018239,PO-0018239,PRJ-0118,SUP-0227,MAT-0136,2020-09-27,2020-09-24,2020-09-26,348.0,329.74,329.74,0.0,2,0,0,On Time
DEL-0018240,PO-0018240,PRJ-0118,SUP-0310,MAT-0148,2020-12-25,2020-12-15,2020-12-15,390.0,365.63,365.63,0.0,0,0,0,On Time
DEL-0018241,PO-0018241,PRJ-0118,SUP-0030,MAT-0087,2021-09-20,2021-10-21,2021-10-22,108.0,105.21,105.21,0.0,1,0,0,On Time
DEL-0018242,PO-0018242,PRJ-0118,SUP-0219,MAT-0211,2021-03-23,2021-03-03,2021-03-03,48.0,48.75,48.75,0.0,0,0,0,On Time
DEL-0018243,PO-0018243,PRJ-0118,SUP-0142,MAT-0183,2021-04-09,2021-03-22,2021-03-22,252.0,256.89,256.89,0.0,0,0,0,On Time
DEL-0018244,PO-0018244,PRJ-0118,SUP-0031,MAT-0159,2021-03-16,2021-02-25,2021-02-25,936.0,994.63,994.63,0.0,0,0,0,On Time
DEL-0018245,PO-0018245,PRJ-0118,SUP-0296,MAT-0076,2021-09-15,2021-09-05,2021-09-05,780.0,809.9,809.9,0.0,0,0,0,On Time
DEL-0018246,PO-0018246,PRJ-0118,SUP-0181,MAT-0193,2021-05-12,2021-05-02,2021-05-02,882.0,884.92,884.92,0.0,0,0,0,On Time
DEL-0018247,PO-0018247,PRJ-0118,SUP-0061,MAT-0054,2020-12-04,2020-11-15,2020-11-17,720.0,718.16,718.16,0.0,2,0,0,On Time
DEL-0018248,PO-0018248,PRJ-0118,SUP-0074,MAT-0187,2021-01-21,2021-01-06,2021-01-06,330.0,336.06,336.06,0.0,0,0,0,On Time
DEL-0018249,PO-0018249,PRJ-0118,SUP-0278,MAT-0187,2020-11-21,2020-11-06,2020-11-25,858.0,822.23,822.23,0.0,19,1,0,Late
DEL-0018250,PO-0018250,PRJ-0118,SUP-0246,MAT-0123,2021-06-21,2021-06-14,2021-06-14,240.0,227.19,166.08,61.11,0,0,1,On Time - Quality Issue
DEL-0018251,PO-0018251,PRJ-0118,SUP-0271,MAT-0045,2021-05-07,2021-05-02,2021-05-02,1209.0,1268.3,1268.3,0.0,0,0,0,On Time
DEL-0018252,PO-0018252,PRJ-0118,SUP-0166,MAT-0207,2021-01-12,2021-01-04,2021-01-04,480.0,462.21,462.21,0.0,0,0,0,On Time
DEL-0018253,PO-0018253,PRJ-0118,SUP-0092,MAT-0189,2021-02-07,2021-01-28,2021-02-04,306.0,303.34,303.34,0.0,7,1,0,Late
DEL-0018254,PO-0018254,PRJ-0118,SUP-0210,MAT-0161,2021-06-20,2021-06-02,2021-06-14,270.0,267.41,267.41,0.0,12,1,0,Late
DEL-0018255,PO-0018255,PRJ-0118,SUP-0158,MAT-0065,2021-03-17,2021-03-12,2021-03-12,880.0,843.02,843.02,0.0,0,0,0,On Time
DEL-0018256,PO-0018256,PRJ-0118,SUP-0053,MAT-0181,2021-08-14,2021-08-02,2021-08-02,57.0,55.18,55.18,0.0,0,0,0,On Time
DEL-0018257,PO-0018257,PRJ-0118,SUP-0152,MAT-0225,2021-06-27,2021-06-12,2021-06-12,580.0,568.99,568.99,0.0,0,0,0,On Time
DEL-0018258,PO-0018258,PRJ-0118,SUP-0039,MAT-0101,2021-02-28,2021-02-08,2021-02-17,767.0,769.7,769.7,0.0,9,1,0,Late
DEL-0018259,PO-0018259,PRJ-0118,SUP-0163,MAT-0072,2021-05-23,2021-05-15,2021-05-15,800.0,769.1,769.1,0.0,0,0,0,On Time
DEL-0018260,PO-0018260,PRJ-0118,SUP-0082,MAT-0035,2020-12-11,2020-11-23,2020-12-10,730.0,713.15,713.15,0.0,17,1,0,Late
DEL-0018261,PO-0018261,PRJ-0118,SUP-0148,MAT-0043,2021-01-21,2021-01-01,2021-01-02,1157.0,1177.49,1177.49,0.0,1,0,0,On Time
DEL-0018262,PO-0018262,PRJ-0118,SUP-0296,MAT-0170,2021-07-02,2021-06-12,2021-06-13,868.0,866.7,866.7,0.0,1,0,0,On Time
DEL-0018263,PO-0018263,PRJ-0118,SUP-0325,MAT-0004,2021-09-20,2021-11-08,2021-11-09,42.0,42.58,42.58,0.0,1,0,0,On Time
DEL-0018264,PO-0018264,PRJ-0118,SUP-0045,MAT-0061,2020-11-08,2020-10-28,2020-10-30,1078.0,1058.45,1058.45,0.0,2,0,0,On Time
DEL-0018265,PO-0018265,PRJ-0118,SUP-0002,MAT-0163,2021-08-27,2021-08-15,2021-08-15,147.0,141.07,141.07,0.0,0,0,0,On Time
DEL-0018266,PO-0018266,PRJ-0118,SUP-0291,MAT-0136,2021-04-17,2021-04-13,2021-04-15,203.0,187.74,148.95,38.79,2,0,1,On Time - Quality Issue
DEL-0018267,PO-0018267,PRJ-0118,SUP-0188,MAT-0221,2021-09-20,2021-09-26,2021-09-26,435.0,455.25,455.25,0.0,0,0,0,On Time
DEL-0018268,PO-0018268,PRJ-0118,SUP-0174,MAT-0103,2021-03-24,2021-03-09,2021-03-09,52.0,49.83,49.83,0.0,0,0,0,On Time
DEL-0018269,PO-0018269,PRJ-0118,SUP-0234,MAT-0208,2021-02-05,2021-01-28,2021-02-20,189.0,190.45,156.15,34.3,23,1,1,Late - Quality Issue
DEL-0018270,PO-0018270,PRJ-0118,SUP-0053,MAT-0152,2021-01-20,2021-01-04,2021-01-06,450.0,447.5,447.5,0.0,2,0,0,On Time
DEL-0018271,PO-0018271,PRJ-0118,SUP-0310,MAT-0202,2021-06-18,2021-06-11,2021-06-11,980.0,998.04,998.04,0.0,0,0,0,On Time
DEL-0018272,PO-0018272,PRJ-0118,SUP-0220,MAT-0117,2021-02-11,2021-02-06,2021-02-06,516.0,512.54,512.54,0.0,0,0,0,On Time
DEL-0018273,PO-0018273,PRJ-0118,SUP-0297,MAT-0061,2021-05-30,2021-05-20,2021-05-21,294.0,279.86,279.86,0.0,1,0,0,On Time
DEL-0018274,PO-0018274,PRJ-0118,SUP-0049,MAT-0083,2021-06-16,2021-06-03,2021-07-09,126.0,119.93,119.93,0.0,36,1,0,Late
DEL-0018275,PO-0018275,PRJ-0118,SUP-0278,MAT-0244,2021-07-26,2021-07-18,2021-07-18,539.0,542.3,542.3,0.0,0,0,0,On Time
DEL-0018276,PO-0018276,PRJ-0118,SUP-0253,MAT-0203,2020-11-18,2020-11-18,2020-12-08,658.0,667.18,667.18,0.0,20,1,0,Late
DEL-0018277,PO-0018277,PRJ-0118,SUP-0014,MAT-0166,2021-02-27,2021-02-19,2021-02-19,288.0,281.12,281.12,0.0,0,0,0,On Time
DEL-0018278,PO-0018278,PRJ-0118,SUP-0141,MAT-0248,2020-12-24,2020-12-05,2020-12-05,198.0,188.98,188.98,0.0,0,0,0,On Time
DEL-0018279,PO-0018279,PRJ-0118,SUP-0142,MAT-0108,2021-03-20,2021-03-07,2021-03-08,798.0,811.86,811.86,0.0,1,0,0,On Time
